station,dhp,codeTaxa
E10,31.4,AASA
E11,13.8,AASA
E12,13.1,AASA
E12,28.1,BBPA
A01,18.9,BTOC
A02,12.5,BBPA
A03,15,BBPA
A04,20.9,BBPA
A05,10.9,BBPA
A06,14.2,BBPA
A07,14.4,AASA
A08,10.4,AASA
A09,17,AASA
A10,11.7,AASA
A11,18.5,AASA
A12,10.1,BBPA
B00,26.5,APST
B00,13.8,BTOC
B01,26.7,BBPA
B01,19.5,BTOC
B02,21.5,BBPA
B03,15.2,BBPA
B04,29,BBPA
B05,17,BBPA
B06,15.5,BARU
B06,17.8,BBPA
B07,12.1,AASA
B08,18,AASA
B09,15.3,AASA
B10,16.3,AASA
B11,21,BBPA
C01,11.5,BBPA
C02,32.4,APST
C02,24.6,BPGR
C03,18.15,BBPA
C04,16.7,BBPA
C05,33,BPGR
C06,13.2,BBPA
C07,17.1,BBPA
C08,26.2,AASA
C09,17,AASA
C10,31.8,AASA
C11,13.1,AASA
C12,29.2,AASA
D01,18,BBPA
D01,15.1,BTOC
D03,14.7,BBPA
D04,11.9,BBPA
D05,18.8,BBPA
D06,13.2,BBPA
D06,32,BPGR
D07,20,AASA
D08,21.6,AASA
D09,11.9,AASA
D10,19,AASA
E02,16.3,BBPA
E02,25.9,BPGR
E03,12.4,BBPA
E04,13.3,BARU
E04,11,BBPA
E06,22.5,BBPA
E07,17.9,BBPA
E08,12.5,AASA
E10,29.5,AASA
E11,25.4,AASA
E12,19.9,AASA
A01,16.8,BTOC
A02,15.7,BBPA
A03,13,BBPA
A04,23.5,BBPA
A06,19.9,BBPA
A07,11,AASA
A08,19.65,AASA
A09,21.7,AASA
A10,11.9,AASA
A11,17.9,AASA
A12,20.7,BBPA
B00,26.8,APST
B00,12,BTOC
B01,18.1,BBPA
B01,13.5,BTOC
B02,21.3,BBPA
B03,12.3,BBPA
B05,21.4,BBPA
B06,18.6,BARU
B06,17.7,BBPA
B07,22.5,AASA
B08,11.4,AASA
B09,16.8,AASA
B10,21,AASA
B11,23.4,BBPA
C01,18.7,BBPA
C02,16.5,APST
C02,23.5,BPGR
C03,10.1,BBPA
C04,12.6,BBPA
C05,30.3,BPGR
C06,16.5,BBPA
C07,32.1,BBPA
C08,17,AASA
C09,26.2,AASA
C10,35.1,AASA
C11,14,AASA
C12,25.6,AASA
D01,23.3,BBPA
D01,15.1,BTOC
D03,17.9,BBPA
D04,25.6,BBPA
D05,11.6,BBPA
D06,18.5,BBPA
D06,29.8,BPGR
D07,16.7,AASA
D08,22.1,AASA
D09,20.8,AASA
D10,20.1,AASA
E02,21.5,BBPA
E02,24.3,BPGR
E03,20.8,BBPA
E04,17.2,BARU
E04,18.8,BBPA
E06,25.2,BBPA
E07,27.2,BBPA
E10,22.5,AASA
E11,14,AASA
A01,17.9,BTOC
A02,23.6,BBPA
A03,18,BBPA
A04,23.8,BBPA
A06,16.1,BBPA
A07,14.9,AASA
A08,20.9,AASA
A09,17.9,AASA
A10,18.7,AASA
A11,15,AASA
A12,13,BBPA
B00,17.1,BTOC
B01,18.7,BBPA
B01,23.8,BTOC
B02,24.2,BBPA
B03,17.1,BBPA
B05,25.4,BBPA
B06,12.8,BARU
B07,15.3,AASA
B08,11.7,AASA
B09,18.7,AASA
B10,18.1,AASA
B11,20.4,BBPA
C01,17.6,BBPA
C02,24.2,APST
C03,18.75,BBPA
C04,21.2,BBPA
C06,15.9,BBPA
C08,20.3,AASA
C09,16.7,AASA
C10,27.7,AASA
C11,16.6,AASA
C12,18.1,AASA
D01,14.1,BBPA
D01,10.4,BTOC
D03,13.8,BBPA
D04,17.6,BBPA
D06,10.4,BBPA
D06,21,BPGR
D07,30.7,AASA
D08,50.4,AASA
D09,31.1,AASA
D10,18,AASA
E02,22.7,BBPA
E02,19.8,BPGR
E03,13.1,BBPA
E04,15.4,BARU
E04,10.2,BBPA
E06,25.9,BBPA
E07,28.2,BBPA
E10,22.4,AASA
E11,14.7,AASA
A01,11.4,BTOC
A03,12.2,BBPA
A04,20.4,BBPA
A06,11.8,BBPA
A07,17.3,AASA
A08,11,AASA
A09,10.1,AASA
A10,17.1,AASA
A11,13.2,AASA
A12,26.2,BBPA
B00,15.5,BTOC
B01,25.8,BBPA
B01,14,BTOC
B03,13.6,BBPA
B05,24.1,BBPA
B06,11.6,BARU
B07,10.8,AASA
B08,11.4,AASA
B09,15.1,AASA
B10,24.7,AASA
B11,21,BBPA
C01,17,BBPA
C02,28.7,APST
C03,16,BBPA
C04,14.3,BBPA
C06,21.1,BBPA
C08,21.2,AASA
C09,12.9,AASA
C10,20.6,AASA
C11,12.3,AASA
C12,18.4,AASA
D01,26.9,BBPA
D01,36.6,BTOC
D03,34.7,BBPA
D06,11.9,BBPA
D06,32,BPGR
D07,16,AASA
D08,19.8,AASA
D09,30.1,AASA
D10,44.1,AASA
E02,20.7,BBPA
E03,23.2,BBPA
E04,11.9,BBPA
E06,20.1,BBPA
E07,26.5,BBPA
E10,25.1,AASA
E11,25.1,AASA
A01,12.6,BTOC
A03,11.1,BBPA
A07,16.3,AASA
A08,14.8,AASA
A09,15.1,AASA
A10,14.4,AASA
A11,14.9,AASA
A12,14.2,BBPA
B00,13.6,BTOC
B01,12.8,BBPA
B01,15.7,BTOC
B03,21.6,BBPA
B05,22.9,BBPA
B06,15.9,BARU
B07,21,AASA
B08,16.4,AASA
B09,21.4,AASA
B10,21.6,AASA
B11,29.7,BBPA
C01,13,BBPA
C04,10.5,BBPA
C06,13.8,BBPA
C08,22.8,AASA
C09,27,AASA
C10,21.2,AASA
C11,19.5,AASA
C12,14.2,AASA
D01,10.7,BBPA
D01,16.8,BTOC
D03,33.6,BBPA
D06,10.8,BBPA
D06,32.1,BPGR
D08,25.6,AASA
D09,21.1,AASA
D10,20.8,AASA
E02,23.9,BBPA
E03,24.7,BBPA
E04,16.4,BBPA
E06,21,BBPA
E07,24,BBPA
E10,11.2,AASA
A01,20.2,BTOC
A03,11.3,BBPA
A07,10.1,AASA
A08,16.25,AASA
A09,16.3,AASA
A10,16.5,AASA
A11,20.7,AASA
A12,17,BBPA
B00,13.9,BTOC
B01,12.6,BBPA
B01,17.5,BTOC
B03,15.7,BBPA
B06,12.6,BARU
B07,25.4,AASA
B08,16.5,AASA
B09,11.4,AASA
B10,17.5,AASA
B11,23.2,BBPA
C01,13.7,BBPA
C04,18.8,BBPA
C06,14.7,BBPA
C08,16.9,AASA
C09,25.9,AASA
C10,15.5,AASA
C11,17.5,AASA
C12,11.7,AASA
D01,19.8,BBPA
D01,14.3,BTOC
D03,23.1,BBPA
D06,12.9,BBPA
D06,19.5,BPGR
D08,24.8,AASA
D09,26,AASA
D10,11.9,AASA
E02,17.7,BBPA
E03,19.7,BBPA
E04,12,BBPA
E06,16.9,BBPA
E10,12.4,AASA
A01,14.6,BTOC
A03,17.5,BBPA
A07,17.6,AASA
A08,10.6,AASA
A09,15,AASA
A10,17.1,AASA
A11,24.3,AASA
A12,14.8,BBPA
B00,17.2,BTOC
B01,19.3,BBPA
B01,12.2,BTOC
B03,12.3,BBPA
B07,10.9,AASA
B08,19.2,AASA
B09,15.1,AASA
B10,16,AASA
B11,19.9,BBPA
C04,25.6,BBPA
C06,14.1,BBPA
C08,18,AASA
C09,21.6,AASA
C10,19.4,AASA
C11,11,AASA
C12,25.2,AASA
D01,17.9,BBPA
D01,16.4,BTOC
D06,23,BBPA
D06,28.5,BPGR
D08,12.2,AASA
D09,13.2,AASA
D10,20.2,AASA
E03,27.3,BBPA
E04,18.7,BBPA
E10,28.5,AASA
A01,11.9,BTOC
A03,24,BBPA
A07,11.9,AASA
A08,14.7,AASA
A09,11.4,AASA
A10,13.5,AASA
A11,18.1,AASA
A12,15.9,BBPA
B00,13.2,BTOC
B01,18.3,BTOC
B03,12.5,BBPA
B07,22,AASA
B08,10.4,AASA
B09,16.8,AASA
B10,11,AASA
B11,24.7,BBPA
C04,15.8,BBPA
C06,24.6,BBPA
C08,20.1,AASA
C09,20.4,AASA
C10,16.3,AASA
C11,11.5,AASA
C12,20.1,AASA
D01,22.5,BTOC
D08,32.3,AASA
D09,10,AASA
D10,19.5,AASA
E03,20.7,BBPA
E04,10.1,BBPA
E10,26.5,AASA
A01,10.7,BTOC
A03,14.4,BBPA
A07,19.5,AASA
A08,24.1,AASA
A09,13,AASA
A10,21.1,AASA
A11,24.4,AASA
A12,15.5,BBPA
B00,15.2,BTOC
B01,22.2,BTOC
B03,15.3,BBPA
B07,13,AASA
B08,13,AASA
B09,12.1,AASA
B10,20.8,AASA
B11,14.4,BBPA
C04,20,BBPA
C08,28.1,AASA
C09,18.5,AASA
C10,10.5,AASA
C11,19.3,AASA
D01,13,BTOC
D08,24.5,AASA
D09,15.1,AASA
E03,24.3,BBPA
E04,23.5,BBPA
E10,24.6,AASA
A01,27.5,BTOC
A03,22.5,BBPA
A07,10.5,AASA
A08,13.75,AASA
A09,17,AASA
A10,17.5,AASA
A11,26.8,AASA
A12,16.9,BBPA
B00,16.6,BTOC
B01,10.8,BTOC
B07,19.3,AASA
B08,16.8,AASA
B09,15.2,AASA
B10,24.4,AASA
B11,15.7,BBPA
C04,21.8,BBPA
C08,22.5,AASA
C09,24,AASA
C10,18.6,AASA
C11,11.6,AASA
D01,15,BTOC
D09,16.7,AASA
E04,12.3,BBPA
E10,17.8,AASA
A07,12,AASA
A08,22.9,AASA
A09,10.2,AASA
A10,19.3,AASA
A12,19.3,BBPA
B00,11.4,BTOC
B01,15.3,BTOC
B07,20.7,AASA
B08,26.2,AASA
B09,10.9,AASA
B10,18.5,AASA
B11,19.7,BBPA
C08,24.8,AASA
C09,19.6,AASA
C10,17.7,AASA
C11,23.4,AASA
D01,10.9,BTOC
D09,19.7,AASA
E04,20.6,BBPA
E10,13,AASA
A07,11.6,AASA
A09,11,AASA
A10,12.1,AASA
B01,24.2,BTOC
B07,23.7,AASA
B08,18.7,AASA
B09,14.6,AASA
B10,17,AASA
B11,24,BBPA
C08,12.2,AASA
C09,10.9,AASA
C10,15.2,AASA
C11,12.6,AASA
D01,12,BTOC
D09,15,AASA
E04,33.9,BBPA
E10,15.5,AASA
A07,11.4,AASA
A09,11.4,AASA
A10,17,AASA
B01,18.6,BTOC
B07,33.7,AASA
B08,21.7,AASA
B09,14.8,AASA
B10,32.8,AASA
B11,14.8,BBPA
C08,26.4,AASA
C09,20.2,AASA
C10,14.3,AASA
C11,15.2,AASA
D01,13.9,BTOC
D09,10.4,AASA
E04,27.5,BBPA
E10,26.7,AASA
A07,16.5,AASA
A09,16.4,AASA
A10,14.7,AASA
B01,12.6,BTOC
B07,19,AASA
B08,14.2,AASA
B09,19.9,AASA
B10,24.1,AASA
C08,20.1,AASA
C09,15,AASA
C10,18.5,AASA
C11,22,AASA
D09,15,AASA
E10,26.8,AASA
A07,23.1,AASA
A09,14.5,AASA
A10,13.7,AASA
B01,17.7,BTOC
B07,14,AASA
B08,12.5,AASA
B09,16.3,AASA
B10,31.2,AASA
C08,16.7,AASA
C09,12.5,AASA
C10,20.5,AASA
C11,20.2,AASA
D09,19.3,AASA
E10,37.2,AASA
A07,24.7,AASA
A09,16.3,AASA
A10,17.7,AASA
B01,21.8,BTOC
B07,13.9,AASA
B08,23.1,AASA
B09,13.6,AASA
B10,17.8,AASA
C08,23.1,AASA
C09,16.5,AASA
C10,20,AASA
C11,16.1,AASA
D09,21.7,AASA
A07,19.2,AASA
A09,12.8,AASA
A10,10.6,AASA
B01,18.2,BTOC
B07,16.7,AASA
B08,22.8,AASA
B09,18.2,AASA
B10,10.9,AASA
C08,22.9,AASA
C09,11,AASA
C10,16,AASA
C11,18.1,AASA
D09,20.2,AASA
A09,22,AASA
A10,16.9,AASA
B01,16.7,BTOC
B07,23.7,AASA
B08,12.5,AASA
B09,19.1,AASA
B10,15,AASA
C08,10.4,AASA
C09,15.5,AASA
C10,19.4,AASA
C11,18.6,AASA
D09,28.8,AASA
A09,18.2,AASA
A10,18.7,AASA
B01,18,BTOC
B07,22,AASA
B08,12.9,AASA
B09,15.3,AASA
B10,28,AASA
C08,10.4,AASA
C09,17,AASA
C10,18,AASA
D09,19.7,AASA
A09,36.9,AASA
A10,14.5,AASA
B01,13,BTOC
B07,21.1,AASA
B08,19.1,AASA
B09,14.1,AASA
B10,14,AASA
C08,18.6,AASA
C09,15.5,AASA
C10,14.6,AASA
D09,19.5,AASA
A09,18.1,AASA
A10,14,AASA
B01,18.5,BTOC
B07,21,AASA
B08,19.8,AASA
C09,17,AASA
C10,21.1,AASA
D09,27,AASA
A09,22.7,AASA
B01,14.1,BTOC
B07,15.1,AASA
B08,12.2,AASA
D09,15.2,AASA
A09,16.1,AASA
B01,15.2,BTOC
B07,11.8,AASA
B08,12.3,AASA
A09,22.6,AASA
B01,12,BTOC
B08,11,AASA
A09,22.8,AASA
B01,17.3,BTOC
B08,21,AASA
B01,15.5,BTOC
B08,17.9,AASA
B01,20.9,BTOC
B08,20.3,AASA
B01,14.5,BTOC
B08,14.5,AASA
B01,14,BTOC
B08,19.8,AASA
B01,12,BTOC
B08,17.1,AASA
B01,11.8,BTOC
B08,11.6,AASA
B01,19.5,BTOC
B08,24.2,AASA
B01,12.5,BTOC
B01,15.4,BTOC
