station,dhp,codeTaxa
E01,11.9,BBPA
E01,25.4,BPGR
E01,13.2,BPRU
E01,13.6,BTOC
E02,13.3,BARU
E02,19.3,BBPA
E02,25.9,BPGR
E02,24.5,BPRU
E03,17.1,BABA
E03,13.7,BARU
E03,26.2,BBPA
E03,19.2,BPGR
E03,11.3,BTOC
E04,20,BABA
E04,15,BARU
E04,12,BBPA
E04,48.8,BPGR
E05,11,AASA
E05,20,BABA
E05,13.5,BAPN
E05,10.3,BARU
E05,10.9,BBPA
E05,15.5,BPGR
E05,23.5,BPTR
E06,10.5,BABA
E06,13.4,BAPN
E06,12.7,BARU
E06,15.95,BBPA
E06,12.5,BPGR
E07,26.2,AASA
E07,12.9,AFGR
E07,12.2,BAPN
E07,18.7,BARU
E07,11.2,BBAL
E07,24.3,BBPA
E08,13.2,AASA
E08,26.4,AFGR
E08,14.7,BAPN
E08,13.4,BARU
E08,26,BBAL
E08,34.7,BBPA
E08,29.5,BPTR
A01,20.1,APST
A01,17.8,BABA
A01,12.3,BARU
A01,14,BBPA
A01,12.9,BPGR
A01,13.1,BTOC
A02,13.5,BARU
A02,22.6,BBPA
A02,32.1,BPGR
A03,46.5,APST
A03,10.4,BARU
A03,10.2,BBPA
A03,14.4,BPGR
A04,19.8,BARU
A04,24,BBPA
A04,35.5,BPGR
A05,14.4,AASA
A05,11.9,BARU
A05,30.4,BBPA
A05,35.4,BPGR
A06,20.8,AASA
A06,31.5,APST
A06,10.9,BABA
A06,15.8,BBPA
A06,16.4,BPGR
A07,15.7,AASA
A07,18.9,BBPA
A08,11.1,AASA
A08,11.5,BABA
A08,21.5,BARU
A08,20.3,BBPA
A08,30.5,BPTR
A09,13.5,AASA
A09,48.7,BPGR
A10,14,AASA
B01,12.5,BABA
B01,10.1,BARU
B01,19.1,BBPA
B01,22,BTOC
B02,33.5,BARU
B02,17.3,BBPA
B02,25.8,BTOC
B03,25.4,APST
B03,11.6,BABA
B03,17,BBPA
B03,15.9,BPGR
B04,38.6,AASA
B04,13.1,BARU
B04,28.2,BBPA
B05,29.1,AASA
B05,16.5,BBPA
B06,12.5,BARU
B06,13.2,BBPA
B07,21.4,AASA
B08,11.4,AASA
C01,13.4,APST
C01,11.1,BARU
C01,12,BBPA
C02,13.1,APST
C02,17.1,BABA
C02,12.8,BARU
C02,15.7,BBPA
C02,19.4,BPGR
C03,40.4,APST
C03,12.9,BABA
C03,14.4,BBPA
C03,16.1,BPGR
C04,11.6,BARU
C04,13.2,BBPA
C04,31.1,BPGR
C05,12.5,BABA
C05,16,BBPA
C05,19,BPGR
C06,19.4,AASA
C06,25.3,BBPA
C07,20.5,AASA
C07,20.8,BARU
C07,30.5,BBPA
C08,19.2,AASA
C08,24.6,BBPA
D01,15.7,BARU
D01,16,BBPA
D01,17.7,BTOC
D02,13.9,BABA
D02,15.4,BBPA
D02,25,BPGR
D03,11.7,BABA
D03,19.7,BARU
D03,23.3,BBPA
D03,24,BPGR
D04,15.5,BABA
D04,10.5,BARU
D04,17.5,BBPA
D04,19.7,BPGR
D05,11.5,AASA
D05,14.5,BARU
D05,13.1,BBPA
D05,24.2,BPGR
D06,11.4,AASA
D06,19.3,BABA
D06,14.9,BARU
D06,19.1,BBPA
D06,22.6,BPGR
D07,31.7,AASA
D07,16.6,AFGR
D07,14.7,BAPN
D07,16.1,BARU
D07,22.2,BBPA
D07,45.2,BPGR
D08,12.7,AASA
D08,11,BAPN
D08,32.5,BBPA
E01,11.1,BBPA
E01,22,BPGR
E02,15.5,BARU
E02,12,BBPA
E02,25.1,BPGR
E03,15.8,BARU
E03,28.3,BBPA
E04,13,BARU
E04,32.3,BBPA
E04,44.6,BPGR
E05,15.4,AASA
E05,13.2,BABA
E05,12.5,BARU
E05,11,BBPA
E05,36.1,BPGR
E06,18.2,BABA
E06,12.1,BAPN
E06,11.6,BARU
E06,16.6,BBPA
E06,11.1,BPGR
E07,21,BARU
E07,17.1,BBAL
E07,24.1,BBPA
E08,11.3,AASA
E08,10.2,BAPN
E08,24.3,BARU
E08,21.1,BBAL
E08,11.5,BBPA
E08,29,BPTR
A01,44.299999999999997,APST
A01,11.5,BABA
A01,12.9,BBPA
A01,23.199999999999999,BPGR
A01,18.199999999999999,BTOC
A02,17,BARU
A02,14.800000000000001,BBPA
A02,25.600000000000001,BPGR
A03,24.199999999999999,BARU
A03,16.399999999999999,BBPA
A03,28.699999999999999,BPGR
A04,19.5,BARU
A04,17.899999999999999,BBPA
A04,35.700000000000003,BPGR
A05,14.300000000000001,AASA
A05,17.600000000000001,BARU
A05,18.199999999999999,BBPA
A06,12.199999999999999,AASA
A06,15.800000000000001,BBPA
A06,23.5,BPGR
A07,11.4,AASA
A07,26.699999999999999,BBPA
A08,10.300000000000001,AASA
A08,14.1,BARU
A08,31.5,BBPA
A09,11.199999999999999,AASA
A10,12.5,AASA
B01,15.300000000000001,BARU
B01,19.600000000000001,BBPA
B01,16.199999999999999,BTOC
B02,11.6,BARU
B02,19.800000000000001,BBPA
B03,22.199999999999999,APST
B03,14.199999999999999,BABA
B03,19.199999999999999,BBPA
B03,14,BPGR
B04,10.1,AASA
B04,22.899999999999999,BBPA
B05,17,AASA
B05,24.5,BBPA
B06,15.300000000000001,BARU
B06,16.600000000000001,BBPA
B07,20.199999999999999,AASA
B08,"8,,8",AASA
C01,18.600000000000001,APST
C01,15,BARU
C01,11.5,BBPA
C02,14.6,APST
C02,10.199999999999999,BARU
C02,17.699999999999999,BBPA
C02,21.399999999999999,BPGR
C03,35,APST
C03,10.800000000000001,BBPA
C03,20.300000000000001,BPGR
C04,11.800000000000001,BARU
C04,10.5,BBPA
C04,29.5,BPGR
C05,18,BABA
C05,10.9,BBPA
C05,23.899999999999999,BPGR
C06,12.6,AASA
C06,22.300000000000001,BBPA
C07,19.899999999999999,AASA
C07,26.5,BBPA
C08,15.6,AASA
C08,32,BBPA
D01,18.199999999999999,BARU
D01,18.600000000000001,BBPA
D01,11.300000000000001,BTOC
D02,11.6,BBPA
D02,30.5,BPGR
D03,10.800000000000001,BARU
D03,11.300000000000001,BBPA
D03,20.399999999999999,BPGR
D04,16.600000000000001,BABA
D04,11.300000000000001,BARU
D04,18.5,BBPA
D04,15.5,BPGR
D05,11.800000000000001,AASA
D05,16.5,BBPA
D05,20.100000000000001,BPGR
D06,18,AASA
D06,11,BBPA
D06,26.100000000000001,BPGR
D07,15.699999999999999,AASA
D07,20,BARU
D07,11.1,BBPA
D08,19.399999999999999,AASA
D08,20.899999999999999,BBPA
E01,10.6,BBPA
E01,27.100000000000001,BPGR
E02,17.5,BARU
E02,11.9,BBPA
E02,25.5,BPGR
E03,16.100000000000001,BARU
E03,21.899999999999999,BBPA
E04,13,BARU
E04,26.600000000000001,BBPA
E04,28,BPGR
E05,16.100000000000001,BABA
E05,11.4,BARU
E05,20.399999999999999,BBPA
E05,35,BPGR
E06,14.35,BABA
E06,11.4,BAPN
E06,19.5,BARU
E06,14,BBPA
E06,29,BPGR
E07,16.600000000000001,BARU
E07,25.5,BBPA
E08,12.5,BAPN
E08,21.5,BARU
E08,21,BBPA
A01,14.4,BABA
A01,11.9,BBPA
A01,22.3,BPGR
A01,12.4,BTOC
A02,14.4,BARU
A02,12.3,BBPA
A02,39,BPGR
A03,17.5,BARU
A03,13.2,BBPA
A03,37.8,BPGR
A04,15,BARU
A04,22.7,BBPA
A05,16.7,BARU
A05,24.2,BBPA
A06,20,BBPA
A06,29,BPGR
A07,10.4,AASA
A07,20.9,BBPA
A08,12.4,AASA
A08,23.8,BARU
A08,33.31,BBPA
A09,10.6,AASA
A10,13.8,AASA
B01,17.5,BARU
B01,10,BBPA
B01,14,BTOC
B02,13.1,BARU
B02,13.2,BBPA
B03,36.6,APST
B03,19.3,BBPA
B03,21.4,BPGR
B04,17.3,AASA
B04,20.5,BBPA
B05,27.8,AASA
B05,19.1,BBPA
B06,8.5,BARU
B06,29.3,BBPA
B07,19.3,AASA
B08,13.2,AASA
C01,31.8,APST
C01,10.1,BARU
C01,13,BBPA
C02,11.8,APST
C02,10.8,BBPA
C02,22.3,BPGR
C03,28.4,APST
C03,13.6,BBPA
C03,12.6,BPGR
C04,12,BARU
C04,11.6,BBPA
C04,32.1,BPGR
C05,11,BABA
C05,17.1,BBPA
C05,16.8,BPGR
C06,18.5,AASA
C06,18.5,BBPA
C07,18.8,BBPA
C08,14.4,AASA
C08,17.7,BBPA
D01,14.5,BARU
D01,16.5,BBPA
D01,12,BTOC
D02,14.7,BBPA
D02,25.5,BPGR
D03,15.3,BARU
D03,21.9,BBPA
D03,28.5,BPGR
D04,13.5,BABA
D04,13.6,BARU
D04,15.5,BBPA
D05,14.9,AASA
D05,12.4,BBPA
D05,22.9,BPGR
D06,11.3,AASA
D06,12.1,BBPA
D06,19.7,BPGR
D07,29.4,AASA
D07,25.9,BBPA
D08,20.5,AASA
D08,21.7,BBPA
E01,12.3,BBPA
E01,24.4,BPGR
E02,18.1,BARU
E02,15.5,BBPA
E02,22,BPGR
E03,28.1,BARU
E03,26,BBPA
E04,16.2,BARU
E04,26.2,BBPA
E05,11.2,BARU
E05,14.1,BBPA
E05,21.7,BPGR
E06,14.6,BAPN
E06,17.5,BARU
E06,18.5,BBPA
E06,15.7,BPGR
E07,12.6,BARU
E07,14.6,BBPA
E08,12.5,BARU
E08,28.7,BBPA
A01,11.8,BBPA
A01,10.5,BTOC
A02,12.7,BARU
A02,13.5,BBPA
A02,29.3,BPGR
A03,13.5,BBPA
A03,21.5,BPGR
A04,15.5,BARU
A04,19.9,BBPA
A05,22,BBPA
A06,10.6,BBPA
A06,35.4,BPGR
A07,12.4,AASA
A07,16.2,BBPA
A08,25.5,AASA
A08,25.1,BBPA
A09,10.8,AASA
A10,24.4,AASA
B01,17.1,BBPA
B01,15.3,BTOC
B02,13.6,BARU
B02,21.3,BBPA
B03,18.7,BBPA
B03,18.9,BPGR
B04,12.8,AASA
B04,20.8,BBPA
B05,19.2,BBPA
B06,19.4,BARU
B06,13.8,BBPA
B07,16,AASA
B08,14.3,AASA
C01,21.5,APST
C01,16.7,BBPA
C02,27.1,APST
C02,10,BBPA
C02,20.1,BPGR
C03,28.8,APST
C03,14,BBPA
C03,22.3,BPGR
C04,13.2,BBPA
C04,21.2,BPGR
C05,19,BBPA
C05,30.2,BPGR
C06,19.4,AASA
C06,22,BBPA
C07,21.3,BBPA
C08,20.5,AASA
C08,18.9,BBPA
D01,15.6,BARU
D01,18.2,BBPA
D01,14,BTOC
D02,20.3,BBPA
D02,34.1,BPGR
D03,19.6,BARU
D03,20.4,BBPA
D03,23.9,BPGR
D04,14.1,BABA
D04,28.8,BARU
D04,12.8,BBPA
D05,12.6,BBPA
D05,33.3,BPGR
D06,13.5,AASA
D06,12.8,BBPA
D06,28.5,BPGR
D07,19.1,AASA
D07,15.3,BBPA
D08,19.5,AASA
D08,19.4,BBPA
E01,13.1,BBPA
E02,13,BARU
E02,21,BBPA
E02,19.4,BPGR
E03,11.3,BBPA
E04,12.5,BARU
E04,16.4,BBPA
E05,17,BARU
E05,19.5,BBPA
E06,11.4,BAPN
E06,15.5,BBPA
E07,19.1,BARU
E07,15.7,BBPA
E08,22.2,BARU
E08,24.1,BBPA
A01,10.6,BBPA
A01,11.2,BTOC
A02,12,BBPA
A02,21.1,BPGR
A03,16.5,BBPA
A03,28.5,BPGR
A04,20.4,BARU
A04,14.5,BBPA
A05,10.4,BBPA
A06,22.3,BBPA
A06,20.3,BPGR
A07,53.3,AASA
A07,26.1,BBPA
A08,10.5,AASA
A09,13.4,AASA
A10,11.8,AASA
B01,12.5,BBPA
B01,12.7,BTOC
B02,16.1,BARU
B02,29.4,BBPA
B03,24.3,BBPA
B03,20.7,BPGR
B04,19.5,AASA
B04,30.5,BBPA
B05,14.4,BBPA
B06,15.5,BARU
B06,12,BBPA
B07,16.1,AASA
B08,11.2,AASA
C01,13,BBPA
C02,23.9,APST
C02,15.1,BPGR
C03,28,APST
C03,14.1,BBPA
C04,19,BBPA
C04,35.1,BPGR
C05,12.8,BBPA
C06,15.5,AASA
C06,17.7,BBPA
C07,15.2,BBPA
C08,11.7,AASA
D01,26.2,BARU
D01,14.1,BBPA
D01,10.8,BTOC
D02,10.1,BBPA
D02,31.9,BPGR
D03,27.6,BARU
D03,17.8,BBPA
D03,25.9,BPGR
D04,14.8,BBPA
D05,15.7,BBPA
D05,31.2,BPGR
D06,13.3,AASA
D06,11.2,BBPA
D06,32,BPGR
D07,10.1,AASA
D07,18.5,BBPA
D08,18.2,AASA
D08,21,BBPA
E01,15.2,BBPA
E02,17.1,BARU
E02,18.9,BBPA
E02,16.1,BPGR
E03,23.5,BBPA
E04,12.5,BARU
E04,22.3,BBPA
E05,14.6,BARU
E05,13,BBPA
E06,12.8,BAPN
E06,10.1,BBPA
E07,17.3,BARU
E07,31.9,BBPA
E08,24.1,BARU
E08,11.4,BBPA
A01,10.7,BBPA
A01,15,BTOC
A02,12,BBPA
A02,20.3,BPGR
A03,22.4,BBPA
A04,15.7,BARU
A04,16.8,BBPA
A05,17.7,BBPA
A06,18.4,BBPA
A07,17.1,AASA
A07,28.5,BBPA
A08,22.2,AASA
A09,23.9,AASA
A10,16.9,AASA
B01,23.3,BBPA
B01,10.3,BTOC
B02,13.5,BARU
B02,24.3,BBPA
B03,12.1,BBPA
B03,16.8,BPGR
B04,19.8,AASA
B04,24.4,BBPA
B05,13,BBPA
B06,19.3,BARU
B06,18.4,BBPA
B07,17.5,AASA
B08,11.1,AASA
C01,18.9,BBPA
C02,14.4,APST
C02,22.7,BPGR
C03,32.7,APST
C03,12.8,BBPA
C04,13.2,BBPA
C04,33.5,BPGR
C05,17,BBPA
C06,23.4,AASA
C06,27.6,BBPA
C07,20.5,BBPA
C08,23.7,AASA
D01,14.6,BARU
D01,19.2,BBPA
D01,17.8,BTOC
D02,16.8,BBPA
D02,30,BPGR
D03,14.6,BBPA
D03,17.8,BPGR
D04,11.4,BBPA
D05,12.1,BBPA
D05,35.1,BPGR
D06,11.3,BBPA
D06,24.2,BPGR
D07,16.5,AASA
D07,20.3,BBPA
D08,17.6,AASA
D08,14,BBPA
E01,11.9,BBPA
E02,19.6,BARU
E02,22.1,BBPA
E02,17.5,BPGR
E03,15.7,BBPA
E04,26.6,BARU
E04,13.9,BBPA
E05,10.1,BBPA
E06,14,BAPN
E06,22.1,BBPA
E07,11.8,BARU
E07,18.1,BBPA
E08,23.4,BBPA
A01,17.3,BTOC
A02,17.7,BBPA
A02,25,BPGR
A03,15.8,BBPA
A04,24.5,BARU
A04,20.4,BBPA
A05,15.1,BBPA
A06,13.3,BBPA
A07,19.5,AASA
A07,30.3,BBPA
A08,17.3,AASA
A09,10.9,AASA
A10,12.4,AASA
B01,17.1,BBPA
B01,15.2,BTOC
B02,10.1,BARU
B02,12.4,BBPA
B03,19.4,BBPA
B03,27.8,BPGR
B04,22.1,AASA
B04,15.3,BBPA
B05,21.6,BBPA
B06,12.9,BARU
B06,11.3,BBPA
B07,17.9,AASA
B08,23.1,AASA
C01,10.6,BBPA
C02,18.3,APST
C02,25.7,BPGR
C03,12.5,BBPA
C04,12.8,BBPA
C04,37.9,BPGR
C05,18,BBPA
C06,10.2,AASA
C06,18.7,BBPA
C07,24.2,BBPA
C08,22,AASA
D01,23.1,BARU
D01,18,BBPA
D01,13.3,BTOC
D02,38.8,BPGR
D03,12.4,BBPA
D03,25.1,BPGR
D04,16,BBPA
D05,12.5,BBPA
D06,18.7,BBPA
D06,27.5,BPGR
D07,21.2,AASA
D07,32.7,BBPA
D08,13.5,AASA
D08,28.1,BBPA
E01,14.1,BBPA
E02,21,BBPA
E02,17,BPGR
E03,18.2,BBPA
E04,18.6,BBPA
E05,15.1,BBPA
E06,13.05,BBPA
E07,17.4,BARU
E07,24.4,BBPA
E08,32.1,BBPA
A01,13.7,BTOC
A02,14.7,BBPA
A02,28,BPGR
A03,10.2,BBPA
A04,11,BARU
A04,19.8,BBPA
A05,21.4,BBPA
A06,12.2,BBPA
A07,19.4,AASA
A07,13.4,BBPA
A08,17.3,AASA
A09,11,AASA
A10,13.7,AASA
B01,20.1,BBPA
B01,14,BTOC
B02,22.1,BBPA
B03,15.1,BBPA
B03,14.1,BPGR
B04,12.1,AASA
B04,13.3,BBPA
B05,16.8,BBPA
B06,15.7,BARU
B07,12.4,AASA
B08,10.8,AASA
C01,16.8,BBPA
C02,28.3,APST
C02,16.4,BPGR
C03,12,BBPA
C04,12.4,BBPA
C04,15.1,BPGR
C05,13.9,BBPA
C06,20,AASA
C06,18.5,BBPA
C07,23,BBPA
C08,15.5,AASA
D01,13,BBPA
D01,18.3,BTOC
D02,23.2,BPGR
D03,17.6,BBPA
D03,25.6,BPGR
D04,13,BBPA
D05,11.6,BBPA
D06,21.8,BBPA
D06,26.8,BPGR
D07,25.9,AASA
D07,23.9,BBPA
D08,17.3,AASA
E01,13.2,BBPA
E02,23,BBPA
E02,23.5,BPGR
E03,25.3,BBPA
E04,10.9,BBPA
E05,10.3,BBPA
E06,19.4,BBPA
E07,26.4,BBPA
A01,21.5,BTOC
A02,11,BBPA
A03,11.8,BBPA
A04,11.4,BARU
A04,27.7,BBPA
A05,21.2,BBPA
A06,18.4,BBPA
A07,17,AASA
A07,11.9,BBPA
A08,10.5,AASA
A09,21.1,AASA
A10,14,AASA
B01,17.5,BBPA
B01,14.5,BTOC
B02,19.8,BBPA
B03,15.1,BBPA
B03,13.4,BPGR
B04,12.8,AASA
B04,12.9,BBPA
B05,21,BBPA
B06,11.2,BARU
B07,15.5,AASA
B08,20.9,AASA
C01,11.1,BBPA
C02,30.2,APST
C02,23.4,BPGR
C03,10.9,BBPA
C04,13.9,BBPA
C04,10,BPGR
C05,18.2,BBPA
C06,11.5,AASA
C06,33.7,BBPA
C07,13.1,BBPA
C08,17.8,AASA
D01,19.5,BBPA
D01,13.6,BTOC
D02,23.1,BPGR
D03,15.7,BBPA
D04,24.6,BBPA
D05,25.1,BBPA
D06,11,BBPA
D06,24.7,BPGR
D07,10.3,AASA
D07,26.2,BBPA
D08,19.9,AASA
E01,12.7,BBPA
E02,19,BBPA
E02,18,BPGR
E03,27.5,BBPA
E04,13.2,BBPA
E05,15.1,BBPA
E06,10.6,BBPA
E07,17.6,BBPA
A01,12,BTOC
A02,12.2,BBPA
A03,11.7,BBPA
A04,20.1,BBPA
A06,15.5,BBPA
A07,12.6,AASA
A07,11.7,BBPA
A08,18.6,AASA
A09,10.6,AASA
A10,16.4,AASA
B01,19.2,BBPA
B01,17,BTOC
B02,26,BBPA
B03,18,BBPA
B04,10.6,BBPA
B05,30.9,BBPA
B06,14.3,BARU
B07,17,AASA
B08,14.5,AASA
C01,17.6,BBPA
C02,22.2,APST
C02,24.9,BPGR
C03,14.5,BBPA
C04,25.8,BBPA
C04,22.8,BPGR
C05,17.2,BBPA
C06,25.1,AASA
C06,18,BBPA
C07,12.1,BBPA
C08,10.7,AASA
D01,11.2,BBPA
D01,18.2,BTOC
D02,27,BPGR
D03,10.4,BBPA
D04,15.6,BBPA
D05,12.3,BBPA
D06,30.7,BPGR
D07,11.8,AASA
D07,14.6,BBPA
D08,19,AASA
E01,13.2,BBPA
E02,13.5,BBPA
E02,22.8,BPGR
E03,15.6,BBPA
E04,23,BBPA
E06,23,BBPA
E07,10.4,BBPA
A01,11.8,BTOC
A02,17.5,BBPA
A03,11.3,BBPA
A06,15.3,BBPA
A07,11.2,AASA
A08,18.1,AASA
A09,24.1,AASA
A10,16,AASA
B01,18.9,BBPA
B01,17.4,BTOC
B03,19.1,BBPA
B05,24.8,BBPA
B06,17.4,BARU
B07,10.9,AASA
B08,24.1,AASA
C01,14.9,BBPA
C02,18.6,APST
C02,12.4,BPGR
C03,14,BBPA
C04,14.5,BBPA
C04,24.5,BPGR
C05,16,BBPA
C06,23.9,AASA
C06,22,BBPA
C07,21.7,BBPA
C08,10.7,AASA
D01,16.2,BBPA
D01,11.1,BTOC
D02,21.6,BPGR
D03,13.4,BBPA
D04,12.3,BBPA
D05,31.2,BBPA
D06,20.7,BPGR
D07,15.5,AASA
D08,12.8,AASA
E02,13.2,BBPA
E03,14.4,BBPA
E04,17,BBPA
E06,20.8,BBPA
A01,11.9,BTOC
A02,15.6,BBPA
A03,17.1,BBPA
A06,11,BBPA
A07,15.6,AASA
A08,22.2,AASA
A09,11.3,AASA
A10,12.9,AASA
B01,11.8,BBPA
B01,13.2,BTOC
B03,12.2,BBPA
B05,20.1,BBPA
B06,11.2,BARU
B07,31,AASA
B08,10.2,AASA
C01,16.9,BBPA
C02,19.1,APST
C02,21.7,BPGR
C03,17.1,BBPA
C04,14.7,BBPA
C04,18,BPGR
C05,12,BBPA
C06,26.7,AASA
C07,18.6,BBPA
C08,12,AASA
D01,19,BBPA
D01,13.4,BTOC
D02,23.5,BPGR
D03,16.2,BBPA
D04,14,BBPA
D05,17.7,BBPA
D07,13.9,AASA
D08,12.5,AASA
E02,12.5,BBPA
E03,20.7,BBPA
E04,16.5,BBPA
E06,23.9,BBPA
A01,17,BTOC
A02,20,BBPA
A03,15.5,BBPA
A06,20.3,BBPA
A07,17.8,AASA
A08,22.2,AASA
A09,19.4,AASA
A10,13.4,AASA
B01,24.5,BBPA
B01,13.3,BTOC
B03,15.1,BBPA
B05,24.5,BBPA
B06,13.2,BARU
B07,13,AASA
B08,12,AASA
C01,14.4,BBPA
C02,10.3,APST
C02,11.9,BPGR
C03,15.9,BBPA
C04,18.9,BBPA
C04,24.4,BPGR
C05,13.2,BBPA
C06,13,AASA
C07,21.7,BBPA
C08,21.7,AASA
D01,26.9,BBPA
D01,14.3,BTOC
D03,17.2,BBPA
D04,14.2,BBPA
D05,18.5,BBPA
D07,27.3,AASA
D08,21.2,AASA
E02,14.8,BBPA
E03,14,BBPA
E04,12.1,BBPA
E06,20.4,BBPA
A01,12.5,BTOC
A02,12.1,BBPA
A03,17.2,BBPA
A06,17.5,BBPA
A07,18.3,AASA
A08,13.7,AASA
A09,11.7,AASA
A10,18.5,AASA
B01,16.5,BBPA
B01,17.5,BTOC
B03,11.7,BBPA
B07,24,AASA
B08,16.5,AASA
C01,20.7,BBPA
C02,25,BPGR
C03,12,BBPA
C05,15.5,BBPA
C06,25,AASA
C07,30.5,BBPA
C08,19,AASA
D01,23.4,BBPA
D01,11,BTOC
D03,18.9,BBPA
D04,12.5,BBPA
D05,11.2,BBPA
D08,18.1,AASA
E02,17.6,BBPA
E03,19.5,BBPA
E04,16.8,BBPA
E06,17.8,BBPA
A01,15.3,BTOC
A03,11.9,BBPA
A06,23.5,BBPA
A07,14.1,AASA
A08,10.7,AASA
A09,13.3,AASA
A10,19.5,AASA
B01,11.9,BTOC
B03,12,BBPA
B07,18.6,AASA
B08,15.3,AASA
C02,18.4,BPGR
C03,17,BBPA
C05,14,BBPA
C06,12.5,AASA
C07,21.6,BBPA
C08,23.5,AASA
D01,21.9,BBPA
D01,13.3,BTOC
D03,11.7,BBPA
D04,12,BBPA
D05,17.3,BBPA
D08,21.5,AASA
E02,15.1,BBPA
E03,11,BBPA
E04,11.9,BBPA
E06,20.1,BBPA
A01,10.6,BTOC
A03,13.8,BBPA
A06,13.5,BBPA
A07,23.3,AASA
A08,20,AASA
A09,12.9,AASA
A10,13.1,AASA
B01,18.7,BTOC
B03,16.6,BBPA
B07,15.2,AASA
B08,16.4,AASA
C02,21.6,BPGR
C05,13.5,BBPA
C06,14.5,AASA
C07,20.8,BBPA
C08,20.8,AASA
D01,16.5,BBPA
D01,30.3,BTOC
D03,12.8,BBPA
D04,13.6,BBPA
D05,11.5,BBPA
D08,28,AASA
E02,21.8,BBPA
E03,16.4,BBPA
E04,19.5,BBPA
E06,23,BBPA
A03,10.2,BBPA
A07,13.2,AASA
A08,22.6,AASA
A09,15.7,AASA
A10,13.2,AASA
B01,11.4,BTOC
B07,23.3,AASA
B08,13.5,AASA
C02,20.7,BPGR
C06,18.5,AASA
C07,20,BBPA
C08,22.2,AASA
D01,25.3,BBPA
D01,13,BTOC
D03,13.1,BBPA
D04,16.9,BBPA
D05,13.2,BBPA
D08,19.6,AASA
E02,10.7,BBPA
E03,15,BBPA
E04,20,BBPA
E06,20.5,BBPA
A03,15.2,BBPA
A07,13.9,AASA
A08,10.1,AASA
A09,15.5,AASA
A10,15.4,AASA
B01,16.5,BTOC
B07,20.7,AASA
B08,15.2,AASA
C02,23.8,BPGR
C08,11.1,AASA
D01,10.7,BTOC
D04,19,BBPA
D05,12.4,BBPA
D08,19.2,AASA
E02,17.7,BBPA
