station,dhp,codeTaxa
C08,18.9,AASA
D01,16,BBPA
D01,13.6,BTOC
D08,16,AASA
E02,24,BPGR
E03,20,BBPA
E04,19,BBPA
A03,16.7,BBPA
A07,22.7,AASA
A09,10.1,AASA
A10,19.9,AASA
B01,25,BBPA
B01,14.4,BTOC
B07,25.4,AASA
B08,11,AASA
C02,22.8,BPGR
C03,15.7,BBPA
C04,20.5,BBPA
C06,19,AASA
C08,24,AASA
D01,13.2,BBPA
D01,15.2,BTOC
D08,15.5,AASA
E02,23,BPGR
E03,12,BBPA
A03,14,BBPA
A07,19.3,AASA
A09,11.4,AASA
A10,17.8,AASA
B01,13.6,BBPA
B01,16.6,BTOC
B07,17.8,AASA
B08,11.2,AASA
C02,20.4,BPGR
C04,15.1,BBPA
C06,25.9,AASA
C08,10.5,AASA
D01,11.8,BBPA
D01,14.2,BTOC
D08,21,AASA
E02,18.5,BPGR
E03,22.5,BBPA
A03,12.5,BBPA
A07,16.5,AASA
A09,15.5,AASA
A10,18.6,AASA
B01,12.8,BTOC
B07,20.9,AASA
B08,14.4,AASA
C02,23.4,BPGR
C04,25.5,BBPA
C06,10.3,AASA
C08,14.3,AASA
D01,12,BBPA
D01,10.4,BTOC
D08,20.2,AASA
E02,22.5,BPGR
E03,28.5,BBPA
A03,16.2,BBPA
A07,18.6,AASA
A09,16,AASA
A10,12.9,AASA
B01,12.9,BTOC
B07,17.9,AASA
B08,14,AASA
C02,22,BPGR
C04,18.8,BBPA
C06,15,AASA
C08,24.4,AASA
D01,17.5,BBPA
D01,10.4,BTOC
E02,25.5,BPGR
E03,27.5,BBPA
A07,10.8,AASA
A09,18,AASA
A10,12.1,AASA
B01,10.5,BTOC
B07,14,AASA
B08,11.1,AASA
C02,22,BPGR
C04,21,BBPA
C06,19.2,AASA
C08,14.9,AASA
D01,14.6,BTOC
E02,22.5,BPGR
A09,20.5,AASA
A10,17.5,AASA
B01,18.3,BTOC
B07,10.9,AASA
B08,24.8,AASA
C04,20,BBPA
C06,25.1,AASA
C08,12.3,AASA
D01,11.6,BTOC
E02,26,BPGR
A09,21.2,AASA
A10,13.7,AASA
B01,12.2,BTOC
B07,14.2,AASA
B08,20,AASA
C06,16.1,AASA
C08,23.6,AASA
D01,12.3,BTOC
E02,26,BPGR
A09,16,AASA
A10,20.8,AASA
B01,11.4,BTOC
B07,20,AASA
B08,18.1,AASA
C06,27,AASA
C08,22.5,AASA
D01,18.1,BTOC
E02,24.5,BPGR
A09,15,AASA
A10,16,AASA
B01,14.4,BTOC
B07,11.9,AASA
B08,24.8,AASA
C08,10.8,AASA
E02,20,BPGR
A09,23.1,AASA
A10,18,AASA
B01,14.5,BTOC
B07,16.4,AASA
B08,13.8,AASA
C08,22.1,AASA
E02,17.5,BPGR
A09,19.4,AASA
A10,14.6,AASA
B01,16.5,BTOC
B07,22.3,AASA
B08,12.8,AASA
C08,20.3,AASA
A09,16.1,AASA
A10,16.1,AASA
B01,11.6,BTOC
B07,21.1,AASA
B08,14.6,AASA
C08,22,AASA
A09,14.2,AASA
A10,16.1,AASA
B01,17.9,BTOC
B07,13.9,AASA
B08,20.1,AASA
C08,18,AASA
A09,12.5,AASA
A10,19.6,AASA
B01,11.6,BTOC
B07,27.4,AASA
B08,21.3,AASA
C08,12.2,AASA
A09,15.9,AASA
A10,21.2,AASA
B01,20.2,BTOC
B07,11.4,AASA
B08,16,AASA
C08,15.2,AASA
A09,16,AASA
A10,33.5,AASA
B01,17.4,BTOC
B07,22.5,AASA
B08,19.3,AASA
C08,19.7,AASA
A09,10.1,AASA
A10,11,AASA
B01,11.8,BTOC
B07,12,AASA
B08,13.3,AASA
C08,21.5,AASA
A09,16.1,AASA
A10,11.6,AASA
B01,21.4,BTOC
B07,19.6,AASA
B08,14.5,AASA
C08,14.8,AASA
A09,13,AASA
A10,13.2,AASA
B01,18.7,BTOC
B07,20.4,AASA
B08,21,AASA
C08,19.8,AASA
A09,11.4,AASA
A10,13.8,AASA
B01,16.4,BTOC
B07,19.8,AASA
B08,24.9,AASA
C08,11.9,AASA
A09,14.7,AASA
A10,14.6,AASA
B01,13.1,BTOC
B07,19.8,AASA
B08,14.7,AASA
A09,15.5,AASA
A10,18.3,AASA
B01,22.3,BTOC
B07,12.2,AASA
B08,16,AASA
A09,11.5,AASA
A10,11.4,AASA
B01,18,BTOC
B08,18.3,AASA
A09,17.9,AASA
A10,12.1,AASA
B01,13.3,BTOC
B08,13.1,AASA
A09,21.4,AASA
A10,12.2,AASA
B01,10,BTOC
B08,20.1,AASA
A09,12.2,AASA
A10,17.9,AASA
B01,17.3,BTOC
B08,19.8,AASA
A09,11,AASA
A10,17.2,AASA
B01,19,BTOC
B08,16.5,AASA
A09,11.1,AASA
A10,20.5,AASA
B01,15.6,BTOC
B08,17,AASA
A10,15.2,AASA
B01,11,BTOC
B08,20.5,AASA
A10,18,AASA
B01,13.6,BTOC
B08,11.3,AASA
A10,13,AASA
B01,14.5,BTOC
B08,20.2,AASA
