station,cover,codeTaxa
A08,1,IAMA
A08,2,KPEL
A08,1,KPSE
A08,3,LCBO
A08,1,LGRE
A08,6,LMCA
A08,4,LMVI
A08,6,LPAQ
A08,3,LPPU
A08,2,LTUN
A08,5,MTBO
A08,1,SMUN
A08,1,UCUM
A09,2,BAPN
A09,2,CCAL
A09,1,DLCD
A09,1,DVCA
A09,1,DVMY
A09,3,ELAN
A09,6,ELCL
A09,5,ELOB
A09,2,GAAC
A09,6,GANU
A09,3,HVSP
A09,1,KPSE
A09,2,LCBO
A09,5,LMCA
A09,2,LMVI
A09,3,LPAQ
A09,2,LPPU
A09,1,LTUN
A09,3,MTBO
A10,2,BAPN
A10,2,DVAL
A10,2,ELLU
A10,1,ELOB
A10,2,GAAC
A10,5,GANU
A10,2,GCCN
A10,1,HVSP
A10,1,JDSP
A10,1,KPEL
A10,1,KPSE
A10,3,LMCA
A10,1,LPAQ
A10,1,LPPU
A10,1,LSRA
A10,1,LSRO
A10,1,LTUN
A10,1,MTBO
A10,1,SMUN
B00,1,BAPN
B00,2,CCCR
B00,1,DDLO
B00,3,DKAN
B00,2,DNMU
B00,3,DVAN
B00,3,DVMY
B00,1,FERE
B00,1,GANU
B00,1,GCCN
B00,2,GGPR
B00,2,HLBO
B00,1,LCAC
B00,2,LMCA
B00,4,LPAQ
B00,1,LTUN
B00,1,MTBO
B00,1,UCUM
B01,1,BSAM
B01,1,DKAN
B01,1,DLCD
B01,1,DVAN
B01,2,DVMY
B01,1,ELLU
B01,1,GAAC
B01,2,GANU
B01,1,GCCN
B01,1,JDSP
B01,1,KPSE
B01,1,LCAC
B01,1,LDPH
B01,1,LGRE
B01,3,LMCA
B01,2,LOCI
B01,2,LPAQ
B01,1,LPVG
B01,1,MTBO
B02,5,BAPN
B02,5,CASP
B02,1,CCAL
B02,1,CCST
B02,1,DDLO
B02,1,DNMU
B02,2,DVCA
B02,3,DVMY
B02,2,ELLU
B02,2,ELOB
B02,3,GAAC
B02,4,GANU
B02,2,GCCN
B02,1,IAMA
B02,3,KCGR
B02,2,KPSE
B02,1,LCAC
B02,2,LCBO
B02,1,LDTH
B02,2,LMCA
B02,3,LPAQ
B02,2,LTUN
B02,2,MTBO
B02,1,SMUN
B02,1,UCUM
B03,2,BAPN
B03,2,CASP
B03,1,CCAL
B03,2,CCCR
B03,1,DKAN
B03,1,DVMY
B03,1,ELCL
B03,1,ELOB
B03,1,GAAC
B03,3,GANU
B03,4,GCCN
B03,2,GGPR
B03,3,LCBO
B03,1,LMCA
B03,5,LPAQ
B03,1,MTBO
B03,1,UCUM
B04,1,AASP
B04,5,BAPN
B04,1,CASP
B04,1,CCCR
B04,1,DDLO
B04,1,DNMU
B04,1,DVCA
B04,1,DVMY
B04,2,ELLU
B04,2,ELOB
B04,1,EMRE
B04,3,GAAC
B04,3,GANU
B04,1,GCCN
B04,1,HPSP
B04,1,IAMA
B04,1,JDMA
B04,1,JDSP
B04,1,KDRE
B04,1,KPEL
B04,1,LCBO
B04,2,LMCA
B04,1,LMVI
B04,1,LOCI
B04,3,LPAQ
B04,1,LSRA
B04,1,LSRO
B04,1,LTER
B04,1,LTUN
B04,1,MTBO
B04,1,UCUM
B05,2,CASP
B05,1,CCAL
B05,1,DDLO
B05,1,FGSP
B05,1,GAAC
B05,3,GANU
B05,1,HVSP
B05,1,KPSE
B05,2,LCBO
B05,1,LMCA
B05,1,LMVI
B05,1,LPPU
B05,1,LSRO
B05,1,MTBO
B06,1,AASP
B06,2,BAPN
B06,1,CASP
B06,1,DDLO
B06,1,DRGL
B06,3,ELOB
B06,1,GAAC
B06,4,GANU
B06,1,GGPR
B06,1,HPSP
B06,1,HVSP
B06,1,JDMA
B06,2,JDSP
B06,1,KDRE
B06,1,KPEL
B06,2,LMCA
B06,1,LMVI
B06,2,LPAQ
B06,2,LSRA
B06,1,LSRO
B06,1,MTBO
B06,1,SOSP
B06,1,UCUM
B07,2,AASP
B07,4,BAPN
B07,2,CCCR
B07,1,DDLO
B07,1,DLCD
B07,2,ELCM
B07,1,ELLU
B07,1,FGSP
B07,1,FPCI
B07,2,GAAC
B07,4,GANU
B07,1,HCAR
B07,1,HVSP
B07,1,IACO
B07,1,JAFI
B07,1,JDMA
B07,5,JDPU
B07,2,JDSP
B07,1,KPEL
B07,1,LCBO
B07,2,LMCA
B07,2,LPPU
B07,1,LSRA
B07,1,LTUN
B07,2,MTBO
B08,3,BAPN
B08,2,DDLO
B08,1,ELAN
B08,4,ELCM
B08,1,ELLU
B08,2,ELOB
B08,2,GANU
B08,1,GGPR
B08,6,JDSP
B08,1,KDRE
B08,2,LCBO
B08,3,LDPH
B08,2,LMCA
B08,1,LMVI
B08,2,LPAQ
B08,2,LSRA
B08,1,LTUN
B08,1,MTBO
B09,1,AASP
B09,3,BAPN
B09,2,CCCR
B09,2,DDLO
B09,1,ELCM
B09,2,ELOB
B09,1,FPCI
B09,1,FRID
B09,1,GAAC
B09,3,GANU
B09,1,GRAM
B09,1,HPSP
B09,1,HVSP
B09,1,IACO
B09,1,JDMA
B09,2,JDSP
B09,1,KDRE
B09,1,KFSP
B09,2,KPEL
B09,1,LASP
B09,1,LMCA
B09,1,LMVI
B09,1,LPAQ
B09,2,LPPU
B09,2,LSRA
B09,1,LSRO
B10,2,BAPN
B10,1,CASP
B10,1,CCCR
B10,1,DDLO
B10,1,DVMY
B10,1,ELAN
B10,1,ELLU
B10,1,EMRE
B10,2,GAAC
B10,5,GANU
B10,1,HPSP
B10,1,HVSP
B10,2,JDPU
B10,1,JDSP
B10,1,KDRE
B10,1,KPEL
B10,1,LCBO
B10,2,LMCA
B10,1,LMVI
B10,1,LPAQ
B10,1,LPPU
B10,1,LSRA
B10,1,LSRO
B10,1,LTUN
B10,1,MTBO
B10,1,SMUN
C01,1,DKAN
C01,1,DNMU
C01,2,DVAN
C01,1,DVCA
C01,2,DVMY
C01,1,ECHI
C01,1,ELCL
C01,1,FERE
C01,1,GANU
C01,1,GCCN
C01,1,GGPR
C01,1,HLBO
C01,1,HVSP
C01,1,LCAC
C01,1,LCBO
C01,1,LMCA
C01,2,LPAQ
C01,1,LSRA
C01,1,MTBO
C01,1,UCUM
C02,1,AASP
C02,2,BAPN
C02,1,DKAN
C02,1,DVAL
C02,1,DVCA
C02,2,DVMY
C02,1,FERE
C02,1,GAAC
C02,1,GANU
C02,1,GCCN
C02,1,GGPR
C02,1,HVSP
C02,1,HVSP
C02,1,KPEL
C02,1,LCBO
C02,1,LMCA
C02,2,LPAQ
C02,1,MTBO
C02,1,SMUN
C02,1,UCUM
C03,1,AASP
C03,1,AASP
C03,1,BAPN
C03,1,BSAM
C03,1,CASP
C03,1,DDLO
C03,4,DKAN
C03,1,DVCA
C03,1,DVMY
C03,1,ELAN
C03,1,ELCL
C03,2,FERE
C03,1,GANU
C03,1,GCCN
C03,1,GGPR
C03,1,HLBO
C03,1,KPEL
C03,1,KPSE
C03,1,LCBO
C03,1,LMCA
C03,1,LMVI
C03,2,LPAQ
C03,1,MTBO
C03,1,SMUN
C03,1,UCUM
C04,1,DKAN
C04,1,DVAN
C04,1,DVCA
C04,1,DVMY
C04,1,ELOB
C04,1,GAAC
C04,2,GANU
C04,1,GCCN
C04,2,GGPR
C04,1,HVSP
C04,2,LCBO
C04,2,LMCA
C04,1,LMVI
C04,1,LPAQ
C04,1,LSRO
C04,1,LTUN
C04,1,MTBO
C04,1,UCUM
C05,1,ELCL
C05,2,GANU
C05,1,GCCN
C05,1,GGPR
C05,1,HCAR
C05,1,HPSP
C05,1,HVSP
C05,1,LCAC
C05,1,LMCA
C05,2,LPAQ
C05,1,LPPU
C05,1,LSRA
C05,1,MTBO
C05,1,UCUM
C06,3,AASP
C06,5,BAPN
C06,1,DDLO
C06,3,DVMY
C06,1,EMRE
C06,1,GAAC
C06,4,GANU
C06,3,GCCN
C06,3,GGPR
C06,1,HVSP
C06,1,KDRE
C06,1,LCAC
C06,4,LMCA
C06,2,LMVI
C06,4,LPAQ
C06,3,LSRA
C06,1,MTBO
C06,3,UCUM
C07,3,BAPN
C07,1,CASP
C07,1,CCCR
C07,1,DDLO
C07,1,DVMY
C07,2,ELAN
C07,1,ELCM
C07,1,ELOB
C07,1,GAAC
C07,4,GANU
C07,1,GCCN
C07,1,HPSP
C07,1,HVSP
C07,1,KDRE
C07,1,KPEL
C07,1,LCBO
C07,1,LMCA
C07,1,LMVI
C07,3,LPAQ
C07,2,LSRA
C07,1,LSRO
C07,1,LTUN
C07,1,MTBO
C07,1,SMUN
C07,1,UCUM
C08,3,BAPN
C08,1,ELOB
C08,1,GAAC
C08,1,GANU
C08,1,KPSE
C08,1,LCBO
C08,1,LMCA
C08,1,LMVI
C08,1,LPAQ
C08,1,LSRO
C08,1,MTBO
C09,3,BAPN
C09,1,DDLO
C09,1,DLCD
C09,1,ELLU
C09,1,ELOB
C09,1,GAAC
C09,1,GANU
C09,1,IAMA
C09,1,JDMA
C09,1,JDSP
C09,1,KPSE
C09,1,LMCA
C09,1,LMVI
C09,1,LPPU
C09,1,LTER
C09,1,MTBO
C10,1,AASP
C10,3,BAPN
C10,1,DDLO
C10,2,DVCA
C10,1,ELCL
C10,1,ELLU
C10,1,GAAC
C10,2,GANU
C10,1,GCCN
C10,1,HLBO
C10,1,HPSP
C10,1,HVSP
C10,1,JDSP
C10,1,KPEL
C10,1,KPSE
C10,1,LMCA
C10,1,LMVI
C10,1,LPAQ
C10,1,LSRO
C10,1,LTER
C10,1,MTBO
C10,1,SMUN
C10,1,UCUM
D01,2,BAPN
D01,2,CASP
D01,1,CCST
D01,1,CSIX
D01,2,DCCL
D01,1,DDLO
D01,2,DKAN
D01,1,DLGR
D01,2,DMGA
D01,2,DNMU
D01,1,DVAN
D01,4,DVCA
D01,2,DVMY
D01,1,FERE
D01,1,FRAL
D01,1,GAAC
D01,2,GANU
D01,1,GCCN
D01,2,GGPR
D01,1,HCAR
D01,1,HLBO
D01,1,HVSP
D01,2,JAFI
D01,1,KFSP
D01,1,KPSE
D01,1,LCBO
D01,2,LDPH
D01,1,LESY
D01,1,LOCI
D01,3,LPAQ
D01,1,MTBO
D01,1,SMUN
D02,1,AASP
D02,3,BAPN
D02,1,CASP
D02,2,CCAL
D02,1,CCCR
D02,2,DKAN
D02,2,DVCA
D02,3,DVMY
D02,1,ELLU
D02,1,ELOB
D02,1,FERE
D02,1,GAAC
D02,2,GANU
D02,1,GCCN
D02,2,IAMA
D02,1,JDSP
D02,2,KDRE
D02,1,KPEL
D02,1,KPSE
D02,1,LCBO
D02,1,LDPH
D02,1,LDTH
D02,2,LMCA
D02,1,LOCI
D02,2,LPAQ
D02,2,MTBO
D02,1,UCUM
D03,1,AASP
D03,3,BAPN
D03,1,BSAM
D03,3,CASP
D03,1,CCAL
D03,2,CCCR
D03,1,DDLO
D03,1,DKAN
D03,2,DNMU
D03,2,DVAN
D03,1,DVCA
D03,1,DVMY
D03,1,ELCL
D03,1,ELCM
D03,1,ELLU
D03,1,FERE
D03,1,GAAC
D03,3,GANU
D03,1,GCCN
D03,1,GGPR
D03,1,GRPU
D03,1,HVSP
D03,1,IAMA
D03,1,KCGR
D03,1,KDRE
D03,1,LCAC
D03,1,LCBO
D03,1,LMCA
D03,1,LMVI
D03,4,LPAQ
D03,1,LSRA
D03,1,MTBO
D03,1,SMUN
D03,1,UCUM
D04,1,AASP
D04,3,BAPN
D04,3,CASP
D04,2,CCCR
D04,1,CSIX
D04,1,DDLO
D04,1,DKAN
D04,1,DNMU
D04,1,DVCA
D04,2,DVMY
D04,1,ELAN
D04,1,ELLU
D04,1,ELOB
D04,1,ELOB
D04,3,GANU
D04,1,GCCN
D04,1,GGPR
D04,1,KPSE
D04,1,LCAC
D04,1,LMCA
D04,1,MTBO
D04,1,SMUN
D04,1,UCUM
D05,5,BAPN
D05,4,CCCR
D05,4,DDLO
D05,2,DVMY
D05,1,ELOB
D05,1,EMRE
D05,2,GANU
D05,1,GGPR
D05,1,KPEL
D05,1,LCBO
D05,1,LMCA
D05,2,LPAQ
D05,1,LSRA
D05,1,LSRO
D05,1,MTBO
D05,1,UCUM
D06,1,AASP
D06,2,BAPN
D06,2,CCCR
D06,1,DDLO
D06,1,DRRA
D06,1,DVAN
D06,1,DVCA
D06,2,DVMY
D06,1,ELCL
D06,1,ELCM
D06,1,ELLU
D06,1,GAAC
D06,2,GANU
D06,1,KDRE
D06,1,KPSE
D06,1,LCAC
D06,1,LCBO
D06,1,LGRE
D06,1,LMCA
D06,2,LPAQ
D06,1,LPPU
D06,1,MTBO
D06,1,UCUM
D07,6,BAPN
D07,2,CASP
D07,1,CCAL
D07,3,CCCR
D07,1,DDLO
D07,1,DLCD
D07,1,DVAL
D07,1,ELAN
D07,1,ELCL
D07,1,ELLU
D07,1,ELOB
D07,2,GAAC
D07,4,GANU
D07,1,GCCN
D07,1,HPSP
D07,1,HVSP
D07,1,JAFI
D07,1,KPEL
D07,3,LCBO
D07,1,LGRE
D07,3,LMCA
D07,1,LMVI
D07,1,LPAQ
D07,1,LPPU
D07,1,LSRA
D07,1,LTUN
D07,2,MTBO
D08,1,AASP
D08,6,BAPN
D08,1,CCAL
D08,3,CCCR
D08,1,DDLO
D08,2,DVAL
D08,1,ELCL
D08,1,ELLU
D08,1,ELOB
D08,1,GAAC
D08,2,GANU
D08,1,HVSP
D08,1,IAMA
D08,2,JAFI
D08,1,JDPU
D08,2,JDSP
D08,1,KPSE
D08,1,LASP
D08,1,LCBO
D08,1,LDTH
D08,3,LMCA
D08,1,LMVI
D08,1,LPAQ
D08,1,LTUN
D08,1,MTBO
D08,1,SMUN
D09,5,BAPN
D09,2,CCAL
D09,4,CCCR
D09,1,DDLO
D09,1,DLCD
D09,1,DVCA
D09,1,DVMY
D09,1,ELCL
D09,2,ELLU
D09,3,ELOB
D09,1,GAAC
D09,4,GANU
D09,1,HCAR
D09,1,HVSP
D09,2,JDPU
D09,2,JDSP
D09,1,KPSE
D09,1,LASP
D09,1,LCBO
D09,2,LMCA
D09,1,LMVI
D09,4,LPAQ
D09,2,LPPU
D09,1,MTBO
D10,1,AASP
D10,6,BAPN
D10,2,CASP
D10,3,CCCR
D10,1,DDLO
D10,1,DVCA
D10,2,ELCM
D10,1,ELOB
D10,1,GAAC
D10,3,GANU
D10,1,JDSP
D10,1,KPSE
D10,1,LCBO
D10,3,LMCA
D10,1,LMVI
D10,3,LPAQ
D10,1,LTUN
D10,1,MTBO
D10,1,SMUN
E01,1,CSIX
E01,2,DKAN
E01,1,DVAN
E01,2,DVMY
E01,1,EAHI
E01,1,ELOB
E01,2,FERE
E01,2,GANU
E01,4,GGPR
E01,1,HLBO
E01,1,LCAC
E01,1,LCBO
E01,1,LMCA
E01,5,LPAQ
E01,1,MTBO
E01,1,UCUM
E02,1,DDLO
E02,1,DKAN
E02,1,DMGA
E02,1,DVMY
E02,1,ECHI
E02,1,ELOB
E02,1,FERE
E02,1,FRAL
E02,1,GAAC
E02,2,GANU
E02,2,GCCN
E02,2,HVSP
E02,1,JAFI
E02,1,KCGR
E02,1,KPEL
E02,1,LCAC
E02,2,LCBO
E02,2,LMCA
E02,1,LOCI
E02,1,LOCL
E02,2,LPAQ
E02,1,UCUM
E03,1,DVMY
E03,1,ELCM
E03,2,ELOB
E03,1,GAAC
E03,2,GANU
E03,1,GCCN
E03,1,HVSP
E03,1,JAFI
E03,1,KCGR
E03,1,KPSE
E03,2,LCBO
E03,2,LMCA
E03,2,LPAQ
E03,1,LPPU
E03,1,LSRO
E03,1,LTER
E03,1,LTUN
E03,1,MTBO
E03,1,UCUM
E04,3,CCAL
E04,2,DDLO
E04,1,DKAN
E04,2,DVCA
E04,2,DVMY
E04,2,ELLU
E04,3,ELOB
E04,3,EMRE
E04,4,GAAC
E04,3,GANU
E04,3,GCCN
E04,1,HCAR
E04,2,HVSP
E04,3,IAMA
E04,1,JDSP
E04,1,KCGR
E04,2,KPEL
E04,1,KPSE
E04,1,LCAC
E04,3,LCBO
E04,4,LMCA
E04,1,LMVI
E04,3,LPAQ
E04,1,LPPU
E04,2,MTBO
E04,2,UCUM
E05,2,BAPN
E05,1,CASP
E05,1,CCCR
E05,1,DCCL
E05,1,DDLO
E05,1,DVCA
E05,1,DVMY
E05,1,ELCL
E05,1,ELLU
E05,1,GAAC
E05,2,GANU
E05,1,GCCN
E05,1,KCGR
E05,1,KPEL
E05,2,LMCA
E05,1,LPAQ
E05,1,MTBO
E05,1,UCUM
E06,5,BAPN
E06,1,CASP
E06,1,CCAL
E06,1,CCCR
E06,1,DLCD
E06,1,DNMU
E06,1,DVCA
E06,1,DVMY
E06,1,ELCL
E06,1,ELLU
E06,1,ELOB
E06,1,EMRE
E06,2,GAAC
E06,2,GANU
E06,1,GGPR
E06,1,HVSP
E06,1,KCGR
E06,1,KPEL
E06,1,KPSE
E06,1,LCBO
E06,2,LMCA
E06,1,LPAQ
E06,1,LPPU
E06,1,LSRA
E06,1,LSRO
E06,1,LTUN
E06,1,MTBO
E06,1,SMUN
E06,1,UCUM
E07,1,BSAM
E07,1,DRGL
E07,1,ELLU
E07,1,ELOB
E07,1,EMRE
E07,1,GAAC
E07,5,GANU
E07,1,GCCN
E07,1,GGPR
E07,1,KPSE
E07,3,LCBO
E07,5,LMCA
E07,1,LPAQ
E07,1,LPPU
E07,1,LSRA
E07,1,LSRO
E07,1,LTUN
E07,3,MTBO
E07,1,SMUN
E07,1,UCUM
E08,1,ELLU
E08,3,ELOB
E08,1,EMRE
E08,1,FPCI
E08,1,GAAC
E08,2,GANU
E08,2,HVSP
E08,1,LCBO
E08,3,LMCA
E08,1,LMVI
E08,1,LPAQ
E08,1,LSRA
E08,2,MTBO
E08,1,SMUN
E09,1,BSAM
E09,1,ELCL
E09,1,ELLU
E09,1,ELOB
E09,1,EMRE
E09,1,GAAC
E09,3,GANU
E09,1,JDSP
E09,1,LCBO
E09,1,LGRE
E09,4,LMCA
E09,1,LMVI
E09,2,LPAQ
E09,1,LSRO
E09,1,LTUN
E09,1,MTBO
