station,codeTaxa,couv
C10,PYEL,0.5
C10,ACPE,20
C10,MEVI,0.5
C10,COCO,3
C10,PRSP,0.5
C10,VISP,0.5
C10,CLBO,0.5
C10,COCA,0.5
C10,TRUN,0.5
C10,MARA,0.5
C10,TRER,0.5
C10,STLA,0.5
C10,HULU,0.5
C10,FACI,0.5
C10,VILA,0.5
C10,LOCA,0.5
C10,PLOR,0.5
C10,COAL,0.5
C10,AMSP,0.5
C10,MIRE,0.5
C10,DEOB,0.5
D01,ACPE,3
D01,VINU,0.5
D01,LYBO,0.5
D01,GAPR,0.5
D01,ARNU,0.5
D01,COCA,0.5
D01,PHCO,0.5
D01,ATFI,0.5
D01,OSCI,0.5
D01,RURE,0.5
D01,VAMY,0.5
D01,THNO,0.5
D01,COCO,0.5
D01,EQSY,0.5
D01,ILVE,0.5
D01,CLBO,0.5
D01,DRCA,0.5
D01,PTAQ,0.5
D01,MARA,0.5
D01,MYGA,0.5
D01,KAAN,0.5
D01,MEVI,0.5
D01,LOCA,0.5
D01,GAHI,0.5
D01,MACA,0.5
D01,MOUN,0.5
D01,GYDR,0.5
D01,DILO,0.5
D01,CHUM,0.5
D01,ILMU,0.5
D01,ACMI,0.5
D01,VISP,0.5
D02,CHUM,0.5
D02,MACA,0.5
D02,VINU,0.5
D02,COCO,0.5
D02,VAMY,0.5
D02,LYBO,0.5
D02,COCA,0.5
D02,ARNU,0.5
D02,COAL,0.5
D02,GAPR,0.5
D02,RURE,0.5
D02,ACPE,3
D02,PTAQ,0.5
D02,DRCA,0.5
D02,CLBO,0.5
D02,DEOB,0.5
D02,MOUN,0.5
D02,EPRE,0.5
D02,EQSY,0.5
D03,MOUN,0.5
D03,COTR,0.5
D03,ARNU,0.5
D03,PTAQ,0.5
D03,MACA,0.5
D03,LYBO,0.5
D03,COCA,0.5
D03,KAAN,0.5
D03,CLBO,0.5
D03,ACPE,3
D03,VAMY,0.5
D03,DRCA,0.5
D03,VINU,0.5
D03,CYAC,0.5
D03,DICO,0.5
D03,OSCI,0.5
D03,TRUN,0.5
D03,SOAM,0.5
D03,EPRE,0.5
D03,RURE,0.5
D04,LYBO,0.5
D04,GAPR,0.5
D04,MACA,0.5
D04,ARNU,0.5
D04,ACPE,20
D04,PTAQ,0.5
D04,DEOB,0.5
D04,GAHI,0.5
D04,VAMY,0.5
D04,COCO,0.5
D04,LYCL,0.5
D04,COCA,0.5
D04,CLBO,0.5
D04,MOUN,0.5
D04,PYEL,0.5
D04,VAAN,0.5
D04,CYAC,0.5
D04,PRSP,0.5
D04,MEVI,0.5
D04,MIRE,0.5
D04,TRUN,0.5
D05,GAPR,0.5
D05,CHUM,0.5
D05,LYBO,0.5
D05,MACA,0.5
D05,PTAQ,0.5
D05,MIRE,0.5
D05,PYEL,0.5
D05,VINU,0.5
D05,ARNU,0.5
D05,DILO,0.5
D05,ILMU,0.5
D05,CLBO,0.5
D05,TRUN,0.5
D05,CYAC,0.5
D05,MARA,0.5
D05,COCA,0.5
D05,MEVI,0.5
D05,ACPE,20
D05,COCO,0.5
D05,DEOB,0.5
D05,OCAC,0.5
D06,MARA,0.5
D06,MACA,0.5
D06,ARNU,0.5
D06,COCO,0.5
D06,PTAQ,0.5
D06,CYAC,0.5
D06,ACPE,20
D06,LYBO,0.5
D06,VINU,0.5
D06,CHUM,0.5
D06,CLBO,0.5
D06,MEVI,0.5
D06,VAMY,0.5
D06,RURE,0.5
D06,THNO,0.5
D06,ILMU,0.5
D06,COCA,0.5
D06,DEOB,0.5
D07,ARNU,0.5
D07,MACA,0.5
D07,CLBO,0.5
D07,LYBO,0.5
D07,COCA,0.5
D07,ACPE,20
D07,DILO,0.5
D07,PYEL,0.5
D07,COCO,0.5
D07,VILA,0.5
D07,PTAQ,0.5
D07,HULU,0.5
D07,TRUN,0.5
D07,RURE,0.5
D07,DRCA,0.5
D07,THNO,0.5
D07,MOUN,0.5
D07,PRSP,0.5
D07,ILMU,0.5
D07,DEOB,0.5
D08,ARNU,0.5
D08,DRCA,0.5
D08,MACA,0.5
D08,ACPE,20
D08,MEVI,0.5
D08,DEPU,0.5
D08,CLBO,0.5
D08,MARA,0.5
D08,DEOB,0.5
D08,COCO,0.5
D08,THNO,0.5
D08,LYBO,0.5
D08,TRUN,0.5
D08,COAL,0.5
D08,RURE,0.5
D08,PTAQ,0.5
D08,PYEL,0.5
D08,HULU,0.5
D08,OCAC,0.5
D08,POPU,0.5
D08,ATFI,0.5
D09,PTAQ,0.5
D09,MARA,0.5
D09,COCO,3
D09,CLBO,0.5
D09,ARNU,0.5
D09,PYEL,0.5
D09,MACA,0.5
D09,POPU,0.5
D09,OCAC,0.5
D09,DEOB,0.5
D09,ACPE,10
D09,LYCL,0.5
D09,MOUN,0.5
D09,COCA,0.5
D09,DEPU,0.5
D09,TRER,0.5
D09,COAL,0.5
D09,RURE,0.5
D09,DRCA,0.5
D09,TRUN,0.5
D09,MEVI,0.5
D09,HULU,0.5
D09,LYBO,0.5
D10,STLA,0.5
D10,CLBO,0.5
D10,PYEL,0.5
D10,DRCA,0.5
D10,ARNU,0.5
D10,MACA,0.5
D10,MEVI,0.5
D10,DICO,0.5
D10,ACPE,20
D10,MOUN,0.5
D10,PTAQ,0.5
D10,DEOB,0.5
D10,LYBO,0.5
D10,TRUN,0.5
D10,DILO,0.5
D10,DEPU,0.5
D10,VISP,0.5
D10,TRER,0.5
D10,ACMI,0.5
D10,OCAC,0.5
E02,PHCO,0.5
E02,CLBO,0.5
E02,LYBO,0.5
E02,CHUM,0.5
E02,VAAN,0.5
E02,MACA,0.5
E02,ATFI,0.5
E02,EPRE,0.5
E02,KAAN,0.5
E02,MYGA,0.5
E02,DEOB,0.5
E02,TRUN,0.5
E02,OCAC,0.5
E02,COTR,0.5
E02,LOCA,0.5
E02,PTAQ,0.5
E02,ARNU,0.5
E02,LYCL,0.5
E02,DRCA,0.5
E02,COAL,0.5
E02,SOAM,0.5
E02,MOUN,0.5
E02,ACSP,0.5
E02,OSCI,0.5
E02,GAHI,0.5
E02,MEVI,0.5
E02,VISP,0.5
E02,GAPR,0.5
E02,COCO,3
E02,ACPE,10
E03,LYBO,0.5
E03,COAL,0.5
E03,MOUN,0.5
E03,DEOB,0.5
E03,TRUN,0.5
E03,CLBO,0.5
E03,OCAC,0.5
E03,COCA,0.5
E03,DILO,0.5
E03,DRCA,0.5
E03,CHUM,0.5
E03,PTAQ,0.5
E03,MEVI,0.5
E03,GAPR,0.5
E03,COCO,0.5
E03,SOAM,0.5
E03,VAMY,0.5
E03,HULU,0.5
E03,DEPU,0.5
E03,COTR,0.5
E03,MYGA,0.5
E03,ACSP,0.5
E03,TRUN,0.5
E03,DICO,0.5
E03,MARA,0.5
E03,ARNU,3
E03,MACA,3
E03,ACPE,10
E04,CYAC,0.5
E04,ARNU,0.5
E04,PTAQ,0.5
E04,MACA,0.5
E04,LYBO,0.5
E04,CHUM,0.5
E04,CLBO,0.5
E04,VINU,0.5
E04,LYBO,0.5
E04,OCAC,0.5
E04,MIRE,0.5
E04,LOCA,0.5
E04,STLA,0.5
E04,COAL,0.5
E04,LYCL,0.5
E04,MARA,0.5
E04,TRUN,0.5
E04,MEVI,0.5
E04,COCA,0.5
E04,KAAN,0.5
E04,VAMY,0.5
E04,LOCA,0.5
E04,MOUN,0.5
E04,HULU,0.5
E04,VISP,0.5
E04,COCO,3
E04,ACPE,37.5
E05,LYBO,0.5
E05,MACA,0.5
E05,OCAC,0.5
E05,PRSP,0.5
E05,LYCL,0.5
E05,PTAQ,0.5
E05,VAMY,0.5
E05,KAAN,0.5
E05,GAPR,0.5
E05,LOCA,0.5
E05,CHUM,0.5
E05,MARA,0.5
E05,PYEL,0.5
E05,STLA,0.5
E05,ACSP,0.5
E05,DRCA,0.5
E05,VISP,0.5
E05,COAL,0.5
E05,VINU,0.5
E05,AMSP,0.5
E05,COTR,0.5
E05,EPRE,0.5
E05,ARNU,3
E05,COCO,3
E05,ACPE,20
E06,ACSP,0.5
E06,OCAC,0.5
E06,DRCA,0.5
E06,TRER,0.5
E06,CHUM,0.5
E06,MOUN,0.5
E06,CYAC,0.5
E06,KAAN,0.5
E06,HULU,0.5
E06,MEVI,0.5
E06,LYCL,0.5
E06,PYEL,0.5
E06,COCA,0.5
E06,DILO,0.5
E06,DEOB,0.5
E06,CLBO,0.5
E06,MACA,0.5
E06,LOCA,0.5
E06,ACPE,37.5
E06,ARNU,3
E06,COCO,3
E06,COAL,0.5
E06,LYBO,0.5
E06,VISP,0.5
E06,STLA,0.5
E06,VAMY,0.5
E06,PLOR,0.5
E06,PTAQ,0.5
E06,MIRE,0.5
E06,TRUN,0.5
E07,TRUN,0.5
E07,LYBO,0.5
E07,MACA,0.5
E07,ARNU,0.5
E07,ACPE,37.5
E07,OCAC,0.5
E07,DEOB,0.5
E07,CYAC,0.5
E07,CLBO,0.5
E07,MOUN,0.5
E07,STLA,0.5
E07,HULU,0.5
E07,MARA,0.5
E07,LOCA,0.5
E07,COCO,3
E07,PTAQ,10
E07,VAMY,0.5
E07,LYCL,0.5
E07,GAPR,0.5
E07,MEVI,0.5
E07,COAL,0.5
E08,ARNU,0.5
E08,ACPE,20
E08,DEOB,0.5
E08,OCAC,0.5
E08,MACA,0.5
E08,LYBO,0.5
E08,MOUN,0.5
E08,HULU,0.5
E08,GORE,0.5
E08,PTAQ,0.5
E08,CLBO,0.5
E08,MIRE,0.5
E08,LOCA,0.5
E08,TRUN,0.5
E08,COCO,3
E08,TRER,0.5
E08,MEVI,0.5
E09,MACA,0.5
E09,ARNU,0.5
E09,TRUN,0.5
E09,OCAC,0.5
E09,DEOB,0.5
E09,CLBO,0.5
E09,VINU,0.5
E09,POPU,0.5
E09,ACMI,0.5
E09,PTAQ,0.5
E09,ACPE,10
E09,MIRE,0.5
E09,DRCA,0.5
E09,VISP,0.5
E09,HULU,0.5
E09,VILA,3
E09,ATFI,0.5
E09,MARA,0.5
E09,MOUN,0.5
E09,VAMY,0.5
E10,VILA,3
E10,LOCA,0.5
E10,COCO,10
E10,LYBO,0.5
E10,DRCA,0.5
E10,CLBO,0.5
E10,DILO,0.5
E10,HULU,0.5
E10,TRER,0.5
E10,MEVI,0.5
E10,COAL,0.5
E10,ARNU,0.5
E10,MACA,0.5
E10,STLA,0.5
E10,ATFI,0.5
E10,VISP,0.5
E10,DEOB,0.5
E10,ACPE,3
E10,DEPU,0.5
E10,ACSP,0.5
E10,TRUN,0.5
E10,MIRE,0.5
E10,MOUN,0.5
E10,PTAQ,0.5
