station,dhp,codeTaxa
B0,24.800000000000001,BPGR
B0,10,BPMA
B0,15.1,BTOC
B01,11,BABA
B01,15,BARU
B01,17.399999999999999,BBPA
B01,10.199999999999999,BPMA
B01,24.100000000000001,BPTR
B01,12,BTOC
B02,10.6,AASA
B02,10.6,BABA
B02,13.699999999999999,BAPN
B02,15,BARU
B02,20.5,BBPA
B02,35.700000000000003,BPGR
B02,27,BTOC
B03,22.5,AASA
B03,17.600000000000001,APST
B03,15.199999999999999,BABA
B03,12.9,BARU
B03,15.199999999999999,BBPA
B03,29.600000000000001,BPGR
B04,12.300000000000001,AASA
B04,19.800000000000001,BARU
B04,20.300000000000001,BBPA
B04,31.600000000000001,BPGR
B05,10.5,AASA
B05,16.100000000000001,AFGR
B05,15.699999999999999,BARU
B05,15.1,BBPA
B06,22.399999999999999,AASA
B06,14.6,BARU
B06,20.300000000000001,BBAL
B06,13.5,BBPA
B06,40.200000000000003,BPTR
B07,11.199999999999999,AASA
B08,13.699999999999999,AASA
B08,10.800000000000001,BARU
B09,13.4,AASA
B09,27,BARU
B10,15.699999999999999,AASA
B10,25,BBPA
B11,14.199999999999999,BBPA
B12,10.9,AASA
B12,20.800000000000001,BABA
B12,13.5,BAPN
B12,16,BARU
B12,11.699999999999999,BBAL
B12,24,BBPA
B12,21.800000000000001,BPTR
B13,14,AASA
B13,13.4,BAPN
B13,15.6,BARU
B13,11,BBAL
B13,26,BBPA
B13,26.5,BPGR
B14,10.1,BABA
B14,13.5,BAPN
B14,13.4,BARU
B14,23.100000000000001,BBPA
B14,16.300000000000001,BPGR
B14,14.9,BPMA
C01,11.1,APST
C01,13.800000000000001,BARU
C01,14.1,BBPA
C01,14.9,BPGL
C01,17.699999999999999,BTOC
C02,10,APST
C02,12.199999999999999,BABA
C02,17.899999999999999,BARU
C02,10.199999999999999,BBPA
C02,16.600000000000001,BPGR
C03,43.700000000000003,APST
C03,14.699999999999999,BABA
C03,19.149999999999999,BARU
C03,17.5,BBPA
C03,23.25,BPGR
C04,12,BABA
C04,10.4,BAPN
C04,26,BARU
C04,10.699999999999999,BBPA
C04,34.700000000000003,BPGR
C05,13.5,AASA
C05,13,BAPN
C05,18.199999999999999,BARU
C05,10.5,BBPA
C05,30.199999999999999,BPGR
C06,13.4,AASA
C06,14,BABA
C06,13.1,BARU
C06,16.300000000000001,BBPA
C06,31.5,BPGR
C07,19.5,AASA
C07,15.699999999999999,BAPN
C07,19.100000000000001,BARU
C07,18.199999999999999,BBPA
C08,29.300000000000001,AASA
C08,10,BABA
C08,14.25,BARU
C08,34.950000000000003,BBPA
C09,16.199999999999999,AASA
C09,10,BARU
C09,26.25,BBPA
C10,11.699999999999999,AASA
C10,19.699999999999999,BARU
C10,37.700000000000003,BBPA
C10,32,BPGR
C10,26.800000000000001,BPTR
C11,21.800000000000001,AASA
C11,45.899999999999999,BPGR
C12,17.199999999999999,AASA
C12,24.600000000000001,AFGR
C12,36.200000000000003,BBPA
C13,21.100000000000001,AASA
C13,18.600000000000001,BBAL
C13,14.5,BBPA
C14,10,AASA
C14,20.800000000000001,BABA
C14,21.100000000000001,BAPN
C14,31.899999999999999,BARU
C14,14.1,BBAL
C14,18.300000000000001,BBPA
C14,26.5,BPGR
C15,32.5,BABA
C15,14.5,BARU
C15,17,BBPA
C15,15.5,BPMA
C15,37.5,BPTR
D01,12.1,BABA
D01,14.5,BARU
D01,18.5,BBPA
D01,33.399999999999999,BTOC
D02,10.9,APST
D02,10.300000000000001,BABA
D02,10.199999999999999,BARU
D02,14.6,BBPA
D02,42.200000000000003,BPGL
D02,28.699999999999999,BPGR
D03,20.5,APST
D03,14.699999999999999,BABA
D03,16.899999999999999,BARU
D03,22.5,BBPA
D03,27.100000000000001,BPGR
D04,32.399999999999999,APST
D04,14.800000000000001,BABA
D04,11.9,BAPN
D04,11.5,BARU
D04,25.399999999999999,BBPA
D04,17.100000000000001,BPGR
D05,12,AASA
D05,15.1,BARU
D05,17.600000000000001,BBPA
D05,37.100000000000001,BPGR
D06,12.1,AASA
D06,11,BABA
D06,12.199999999999999,BAPN
D06,14.699999999999999,BARU
D06,11.800000000000001,BBPA
D06,20.399999999999999,BPGR
D07,29.100000000000001,AASA
D07,10,AFGR
D07,13.699999999999999,BAPN
D07,14.199999999999999,BARU
D07,11,BBAL
D07,24.300000000000001,BBPA
D07,47.5,BPGR
D08,14.9,AASA
D08,13.199999999999999,AFGR
D08,32.799999999999997,BBPA
D09,12.699999999999999,AASA
D09,11.9,BABA
D09,33.799999999999997,BBPA
D09,10,BPPE
D10,20.699999999999999,AASA
D10,17.899999999999999,BBPA
D11,21.5,AASA
D11,14.300000000000001,BARU
D11,25.899999999999999,BBPA
D12,12.5,AASA
D12,19.699999999999999,AFGR
D12,13,BABA
D12,29.800000000000001,BBAL
D12,27,BBPA
D12,36.899999999999999,BPGR
D13,13.4,AASA
D13,13.199999999999999,AFGR
D13,27.5,BBPA
D14,13.6,AASA
D14,11.800000000000001,BAPN
D14,24.199999999999999,BBPA
D14,33.600000000000001,BPTR
D15,14.199999999999999,AASA
D15,12.699999999999999,BABA
D15,25.899999999999999,BARU
D15,19.800000000000001,BBPA
D15,15.699999999999999,BPTR
E01,28.300000000000001,AFGR
E01,10,BABA
E01,16.100000000000001,BBPA
E02,27.25,BABA
E02,32.5,BARU
E02,12.75,BBPA
E03,20,BABA
E03,10.5,BAPN
E03,17,BARU
E03,24.899999999999999,BBPA
E03,15.1,BTOC
E04,15,BABA
E04,10.4,BAPN
E04,12.699999999999999,BARU
E04,12.1,BBPA
E04,46.299999999999997,BPGR
E05,16.199999999999999,AASA
E05,21.399999999999999,BABA
E05,8.5,BAPN
E05,14,BARU
E05,10.5,BBPA
E05,33.100000000000001,5PGK
E06,10,AASA
E06,16.699999999999999,BABA
E06,11.6,BARU
E06,23.5,BBPA
E06,18.5,BPGR
E07,11.800000000000001,BAPN
E07,12.699999999999999,BARU
E07,19.199999999999999,BBAL
E07,23.800000000000001,BBPA
E07,21.199999999999999,BPGR
E08,17.199999999999999,AASA
E08,28.699999999999999,AFGR
E08,15.1,BAPN
E08,22.199999999999999,BBAL
E08,25.5,BBPA
E08,25.600000000000001,BBPA
E08,31.300000000000001,BPGR
E08,29.399999999999999,BPTR
E09,22.800000000000001,AASA
E09,13.1,AFGR
E09,17.699999999999999,BARU
E09,28.5,BBAL
E09,28.199999999999999,BBPA
E09,31.5,BPGR
E10,29.100000000000001,AASA
E10,11.9,BAPN
E10,21.399999999999999,BARU
E10,27.399999999999999,BBPA
E11,27.399999999999999,AASA
E11,26.600000000000001,BABA
E11,24.5,BBPA
E11,35,BPGR
E12,14.9,AASA
E12,21,BARU
E12,27.199999999999999,BBPA
E13,14.199999999999999,AASA
E13,10.699999999999999,BAPN
E13,25.5,BBPA
E14,21.800000000000001,AASA
E14,10.6,BABA
E14,42.700000000000003,BBPA
A01,10.699999999999999,APST
A01,12,BABA
A01,11,BARU
A01,12,BBPA
A01,23,BPGR
A01,12,BTOC
A02,15.5,BARU
A02,15.5,BBPA
A02,29.300000000000001,BPGR
A03,15.9,APST
A03,11.5,BARU
A03,17,BBPA
A03,23.5,BPGR
A04,12.300000000000001,BABA
A04,11.199999999999999,BAPN
A04,20,BARU
A04,28.5,BBPA
A04,21.100000000000001,BPGR
A05,18.699999999999999,BABA
A05,13,BARU
A05,19.5,BBPA
A05,34.5,BPGR
A06,15.5,AASA
A06,17.5,APST
A06,22.399999999999999,BBPA
A06,32.700000000000003,BPGR
A07,10.800000000000001,AASA
A07,19.899999999999999,BARU
A07,12.1,BBPA
A07,34,BPGR
A08,24,AASA
A08,12,BABA
A08,23.5,BARU
A08,34.399999999999999,BBPA
A09,10.5,AASA
A10,19.0,AASA
A11,12,AASA
A11,20.600000000000001,BBPA
A11,14.800000000000001,BPGR
A12,14.6,AASA
A12,16,BAPN
A12,19.300000000000001,BBPA
A13,16.199999999999999,AASA
A13,11.199999999999999,BAPN
A13,20.300000000000001,BARU
A13,16.300000000000001,BBPA
A14,11.4,AASA
A14,24,BBPA
A15,25,AASA
A15,18,AFGR
A16,29,AASA
A16,23.600000000000001,BARU
A16,22.5,BBPA
B0,33.299999999999997,APST
B0,16.100000000000001,BARU
B0,12.699999999999999,BBPA
B0,13.5,BPMA
B0,15.199999999999999,BTOC
B01,20.5,BBPA
B01,26.699999999999999,BPTR
B01,21.600000000000001,BTOC
B02,18.699999999999999,BABA
B02,48,BARU
B02,25.399999999999999,BBPA
B02,22,BTOC
B03,37,APST
B03,15,BABA
B03,15,BARU
B03,18.5,BBPA
B03,20.899999999999999,BPGR
B04,23,AASA
B04,15.5,BARU
B04,25.100000000000001,BBPA
B04,26.5,BPGR
B05,28.300000000000001,AASA
B05,10.4,BARU
B05,17.100000000000001,BBPA
B06,19.300000000000001,AASA
B06,14.1,BARU
B06,15.4,BBPA
B07,22.399999999999999,AASA
B08,14.6,AASA
B09,24,AASA
B10,18.699999999999999,AASA
B10,22.800000000000001,BBPA
B11,15.699999999999999,BBPA
B12,10.6,AASA
B12,15.4,BABA
B12,11.699999999999999,BAPN
B12,16.600000000000001,BBAL
B12,16.800000000000001,BBPA
B13,11.199999999999999,AASA
B13,12.6,BARU
B13,19.300000000000001,BBAL
B13,23.800000000000001,BBPA
B14,11.9,BABA
B14,10.6,BAPN
B14,21.699999999999999,BARU
B14,17.199999999999999,BBPA
C01,23.949999999999999,APST
C01,11,BARU
C01,21.149999999999999,BBPA
C01,23.149999999999999,BTOC
C02,31.800000000000001,APST
C02,12.199999999999999,BABA
C02,14,BARU
C02,11.5,BBPA
C02,20.5,BPGR
C03,39.5,APST
C03,10.050000000000001,BABA
C03,13.800000000000001,BBPA
C03,17.149999999999999,BPGR
C04,11.199999999999999,BARU
C04,19.399999999999999,BBPA
C04,31.100000000000001,BPGR
C05,10.300000000000001,AASA
C05,13.199999999999999,BAPN
C05,10.1,BARU
C05,13.199999999999999,BBPA
C05,33,BPGR
C06,15.5,AASA
C06,16.399999999999999,BABA
C06,13,BARU
C06,16.100000000000001,BBPA
C06,31.600000000000001,BPGR
C07,10.9,AASA
C07,23.199999999999999,BBPA
C08,23,AASA
C08,24.300000000000001,BARU
C08,25,BBPA
C09,19.100000000000001,AASA
C09,26.149999999999999,BARU
C09,33.299999999999997,BBPA
C10,16.699999999999999,AASA
C10,17.800000000000001,BARU
C10,35,BPTR
C11,15.199999999999999,AASA
C11,37.799999999999997,BPGR
C12,22.800000000000001,AASA
C12,10.4,AFGR
C12,29.699999999999999,BBPA
C13,11.6,AASA
C13,13.4,BBAL
C13,22.899999999999999,BBPA
C14,14.199999999999999,AASA
C14,24.399999999999999,BAPN
C14,16.800000000000001,BARU
C14,35.799999999999997,BBPA
C15,18.100000000000001,BABA
C15,31.800000000000001,BARU
C15,16.5,BBPA
D01,11.5,BABA
D01,27.800000000000001,BARU
D01,22.5,BBPA
D01,14.199999999999999,BTOC
D02,11.1,APST
D02,10.5,BABA
D02,13.9,BARU
D02,15.9,BBPA
D02,42,BPGR
D03,13.1,BABA
D03,11.1,BARU
D03,13.800000000000001,BBPA
D03,18.899999999999999,BPGR
D04,19.399999999999999,BABA
D04,10.1,BARU
D04,17.5,BBPA
D04,12,BPGR
D05,15.199999999999999,AASA
D05,13.699999999999999,BARU
D05,11.199999999999999,BBPA
D05,34.899999999999999,BPGR
D06,14,AASA
D06,21.800000000000001,BABA
D06,19.199999999999999,BBPA
D06,31.600000000000001,BPGR
D07,12.5,AASA
D07,12.300000000000001,AFGR
D07,16.5,BARU
D07,30.5,BBPA
D08,15.300000000000001,AASA
D08,36.600000000000001,BBPA
D09,10,AASA
D09,22.800000000000001,BBPA
D10,17.199999999999999,AASA
D10,20.800000000000001,BBPA
D11,12.300000000000001,AASA
D11,35.299999999999997,BBPA
D12,12.800000000000001,AASA
D12,37.200000000000003,BBPA
D13,23.5,AASA
D13,12,AFGR
D14,16,AASA
D14,15.699999999999999,BBPA
D15,28.800000000000001,AASA
D15,14.199999999999999,BABA
D15,21.300000000000001,BARU
D15,19.699999999999999,BBPA
E01,28.899999999999999,AFGR
E01,10.6,BABA
E01,13.9,BBPA
E02,20.300000000000001,BARU
E02,.22.5,BBPA
E03,21.100000000000001,BARU
E03,26.699999999999999,BBPA
E04,28.300000000000001,BARU
E04,18.899999999999999,BBPA
E04,48.399999999999999,BPGR
E05,17.800000000000001,AASA
E05,11,BABA
E05,13.1,BARU
E05,15,BBPA
E05,35.700000000000003,5PGK
E06,10,AASA
E06,18.699999999999999,BABA
E06,12.300000000000001,BARU
E06,10.4,BBPA
E06,13.5,BPGR
E07,10.9,BAPN
E07,19.899999999999999,BARU
E07,11.5,BBAL
E07,31,BBPA
E08,15.199999999999999,BAPN
E08,12.4,BBPA
E08,25.5,BBPA
E09,10.199999999999999,AASA
E09,19.199999999999999,AFGR
E09,19.199999999999999,BARU
E09,12.5,BBAL
E09,27.300000000000001,BBPA
E09,29.899999999999999,BPGR
E10,26.300000000000001,AASA
E10,24,BARU
E11,12.5,AASA
E11,14.300000000000001,BBPA
E11,26.399999999999999,BPGR
E12,22,AASA
E12,19.5,BARU
E12,25.399999999999999,BBPA
E13,31.199999999999999,AASA
E13,29.399999999999999,BBPA
E14,38.5,AASA
E14,10,BABA
E14,29.600000000000001,BBPA
A01,27,APST
A01,11.4,BABA
A01,18.399999999999999,BARU
A01,19.5,BBPA
A01,23.800000000000001,BPGR
A01,14,BTOC
A02,12.4,BBPA
A02,34.799999999999997,BPGR
A03,48.700000000000003,APST
A03,15.199999999999999,BARU
A03,18.100000000000001,BBPA
A03,28,BPGR
A04,17.600000000000001,BARU
A04,23.699999999999999,BBPA
A04,21.300000000000001,BPGR
A05,15,BARU
A05,21.100000000000001,BBPA
A06,10.800000000000001,AASA
A06,35.200000000000003,APST
A06,23,BBPA
A06,24,BPGR
A07,12.1,AASA
A07,20.5,BARU
A07,27.899999999999999,BBPA
A08,10,AASA
A08,10,BABA
A08,14.9,BARU
A08,33.399999999999999,BBPA
A09,12.1,AASA
A10,20.1,AASA
A11,11.800000000000001,AASA
A11,43,BBPA
A12,28.600000000000001,AASA
A12,11.300000000000001,BAPN
A12,18.399999999999999,BBPA
A13,11,AASA
A13,11,BAPN
A13,16.399999999999999,BARU
A13,14.199999999999999,BBPA
A14,24,AASA
A14,13.800000000000001,BBPA
A15,37.100000000000001,AASA
A16,11.6,AASA
A16,22.399999999999999,BARU
A16,18.100000000000001,BBPA
B0,16.600000000000001,APST
B0,10.199999999999999,BARU
B0,10.6,BBPA
B0,14.699999999999999,BTOC
B01,20.5,BBPA
B01,17.899999999999999,BTOC
B02,17.399999999999999,BABA
B02,14.5,BARU
B02,13.199999999999999,BBPA
B03,24.5,APST
B03,12.5,BABA
B03,11,BARU
B03,13.1,BBPA
B03,20.199999999999999,BPGR
B04,13.5,AASA
B04,12.800000000000001,BARU
B04,30.5,BBPA
B05,18,AASA
B05,13.4,BARU
B05,28.5,BBPA
B06,12,AASA
B06,18.5,BARU
B06,14.699999999999999,BBPA
B07,12.4,AASA
B08,14.6,AASA
B09,15.4,AASA
B10,18.300000000000001,AASA
B10,23.399999999999999,BBPA
B11,25,BBPA
B12,24.199999999999999,AASA
B12,11.199999999999999,BAPN
B12,27,BBPA
B13,12,AASA
B13,13,BARU
B13,11.5,BBAL
B13,15.5,BBPA
B14,18.300000000000001,BABA
B14,14.1,BARU
B14,25.399999999999999,BBPA
C01,34.5,APST
C01,21.100000000000001,BARU
C01,16.399999999999999,BBPA
C01,11.550000000000001,BTOC
C02,17.600000000000001,APST
C02,13.1,BARU
C02,19.699999999999999,BBPA
C02,20.800000000000001,BPGR
C03,32.200000000000003,APST
C03,13.699999999999999,BABA
C03,12.5,BBPA
C03,22.199999999999999,BPGR
C04,16,BARU
C04,16,BBPA
C04,34.100000000000001,BPGR
C05,13.5,BARU
C05,19.300000000000001,BBPA
C05,26.899999999999999,BPGR
C06,12.1,AASA
C06,12.5,BABA
C06,13.699999999999999,BARU
C06,11.9,BBPA
C06,25.800000000000001,BPGR
C07,25.300000000000001,AASA
C07,20.899999999999999,BBPA
C08,19.550000000000001,AASA
C08,23.5,BBPA
C09,15.6,AASA
C09,12.75,BARU
C09,18.699999999999999,BBPA
C10,26,AASA
C10,18.399999999999999,BARU
C10,21.199999999999999,BPTR
C11,12.4,AASA
C12,12.6,AASA
C12,26.5,BBPA
C13,24.899999999999999,AASA
C13,12.6,BBAL
C13,29.399999999999999,BBPA
C14,11.15,AASA
C14,10.4,BARU
C14,27,BBPA
C15,21.199999999999999,BABA
C15,14.1,BARU
C15,16.800000000000001,BBPA
D01,10.5,BABA
D01,16.199999999999999,BARU
D01,24.300000000000001,BBPA
D01,15.6,BTOC
D02,11.1,BABA
D02,11.9,BBPA
D02,32.5,BPGR
D03,13.6,BABA
D03,19.699999999999999,BARU
D03,20.899999999999999,BBPA
D04,15.699999999999999,BABA
D04,12.6,BARU
D04,14.5,BBPA
D04,24.199999999999999,BPGR
D05,13.699999999999999,AASA
D05,10.1,BARU
D05,17.5,BBPA
D05,26.800000000000001,BPGR
D06,13.800000000000001,AASA
D06,10.199999999999999,BABA
D06,10.4,BBPA
D06,29.800000000000001,BPGR
D07,15.800000000000001,AASA
D07,26.5,BARU
D07,14.6,BBPA
D08,10.5,AASA
D08,14.6,BBPA
D09,16.699999999999999,AASA
D09,25.100000000000001,BBPA
D10,17.899999999999999,AASA
D10,20.699999999999999,BBPA
D11,10.1,AASA
D11,21.300000000000001,BBPA
D12,13.6,AASA
D12,32,BBPA
D13,16.300000000000001,AASA
D13,16,AFGR
D14,10.300000000000001,AASA
D14,10.800000000000001,BBPA
D15,17,BARU
D15,11.699999999999999,BBPA
E01,27.199999999999999,AFGR
E01,19.100000000000001,BBPA
E02,19.600000000000001,BARU
E02,11.5,BBPA
E03,28.699999999999999,BARU
E03,16,BBPA
E04,12.699999999999999,BARU
E04,28.5,BBPA
E04,54.5,BPGR
E05,11,BARU
E05,16.199999999999999,BBPA
E05,38.700000000000003,5PGK
E06,12,AASA
E06,11.4,BABA
E06,10,BARU
E06,22.5,BBPA
E06,31,BPGR
E07,18.100000000000001,BARU
E07,13.5,BBAL
E07,32,BBPA
E08,24.5,BBPA
E08,21.5,BBPA
E09,27.800000000000001,AASA
E09,11.4,AFGR
E09,20.899999999999999,BARU
E09,15.699999999999999,BBAL
E09,14.6,BBPA
E10,30.800000000000001,AASA
E10,26.300000000000001,BARU
E11,13.6,AASA
E11,23.5,BBPA
E11,31.699999999999999,BPGR
E12,20.300000000000001,AASA
E12,18.699999999999999,BARU
E12,33,BBPA
E13,15.199999999999999,AASA
E13,17,BBPA
E14,25.800000000000001,AASA
E14,10.5,BABA
E14,21.699999999999999,BBPA
A01,11.800000000000001,BABA
A01,16,BARU
A01,13,BBPA
A01,22.800000000000001,BPGR
A01,20,BTOC
A02,12,BBPA
A02,38.700000000000003,BPGR
A03,17,APST
A03,11.4,BARU
A03,17.600000000000001,BBPA
A04,20,BARU
A04,23.100000000000001,BBPA
A05,15,BARU
A05,24.5,BBPA
A06,13.9,AASA
A06,22.300000000000001,BBPA
A06,17.899999999999999,BPGR
A07,12,AASA
A07,20.699999999999999,BARU
A07,27.600000000000001,BBPA
A08,22.600000000000001,AASA
A08,10.800000000000001,BABA
A08,10.9,BARU
A09,10.300000000000001,AASA
A10,21.2,AASA
A11,14,AASA
A12,12.4,AASA
A12,25.899999999999999,BBPA
A13,12.6,AASA
A13,20,BARU
A13,16.600000000000001,BBPA
A14,18.800000000000001,AASA
A14,16.199999999999999,BBPA
A15,30.199999999999999,AASA
A16,15.699999999999999,AASA
A16,17.100000000000001,BARU
A16,28.399999999999999,BBPA
B0,13.6,APST
B0,20.199999999999999,BARU
B0,10.199999999999999,BBPA
B0,10.5,BTOC
B01,24.600000000000001,BBPA
B01,18.199999999999999,BTOC
B02,13.5,BABA
B02,16.899999999999999,BARU
B02,27,BBPA
B03,28.800000000000001,APST
B03,16.800000000000001,BABA
B03,19,BARU
B03,19.5,BBPA
B03,14.5,BPGR
B04,17.399999999999999,AASA
B04,20.300000000000001,BARU
B04,15.300000000000001,BBPA
B05,10.800000000000001,AASA
B05,13.199999999999999,BARU
B05,14.5,BBPA
B06,25,AASA
B06,15.300000000000001,BARU
B06,17,BBPA
B07,19.600000000000001,AASA
B08,25.899999999999999,AASA
B09,11.300000000000001,AASA
B10,17.5,AASA
B10,25.399999999999999,BBPA
B11,19.100000000000001,BBPA
B12,26.600000000000001,AASA
B12,11.300000000000001,BAPN
B12,26.800000000000001,BBPA
B13,17.5,AASA
B13,10.300000000000001,BARU
B13,28,BBPA
B14,10.6,BABA
B14,21.300000000000001,BARU
B14,16.699999999999999,BBPA
C01,52.700000000000003,APST
C01,19.149999999999999,BBPA
C01,11.4,BTOC
C02,10.6,APST
C02,14.1,BBPA
C02,24.5,BPGR
C03,31.550000000000001,APST
C03,14.1,BBPA
C03,22.5,BPGR
C04,10,BARU
C04,14.199999999999999,BBPA
C04,34.700000000000003,BPGR
C05,13.4,BARU
C05,13.199999999999999,BBPA
C05,35,BPGR
C06,11.9,AASA
C06,10.4,BABA
C06,16.600000000000001,BBPA
C06,32.899999999999999,BPGR
C07,28.149999999999999,AASA
C07,23.600000000000001,BBPA
C08,23.300000000000001,AASA
C08,22.699999999999999,BBPA
C09,16.5,AASA
C09,27,BBPA
C10,18.699999999999999,AASA
C10,26.399999999999999,BARU
C11,24.199999999999999,AASA
C12,12.699999999999999,AASA
C13,23.199999999999999,AASA
C13,13.4,BBPA
C14,27.199999999999999,BBPA
C15,26.399999999999999,BABA
C15,11.699999999999999,BARU
C15,25.800000000000001,BBPA
D01,10,BARU
D01,15.5,BBPA
D01,21.899999999999999,BTOC
D02,14.4,BABA
D02,15.199999999999999,BBPA
D02,32.799999999999997,BPGR
D03,15.5,BARU
D03,10,BBPA
D04,17.800000000000001,BABA
D04,10.300000000000001,BARU
D04,16.199999999999999,BBPA
D04,23.899999999999999,BPGR
D05,22.300000000000001,AASA
D05,10.6,BARU
D05,18.600000000000001,BBPA
D05,21.699999999999999,BPGR
D06,13.4,BBPA
D06,25.399999999999999,BPGR
D07,10.1,AASA
D07,22.199999999999999,BARU
D07,11.9,BBPA
D08,12.4,AASA
D08,22,BBPA
D09,15.5,AASA
D10,21.199999999999999,AASA
D11,10,AASA
D11,12.5,BBPA
D12,22.5,AASA
D12,32.600000000000001,BBPA
D13,27.300000000000001,AASA
D13,11,AFGR
D14,11.9,AASA
D14,10.199999999999999,BBPA
D15,12.699999999999999,BARU
D15,13.5,BBPA
E01,26.600000000000001,AFGR
E01,13.699999999999999,BBPA
E02,17.199999999999999,BARU
E02,11.5,BBPA
E03,16.5,BARU
E03,18.800000000000001,BBPA
E04,12.1,BARU
E04,33.399999999999999,BBPA
E05,16.600000000000001,BARU
E05,14.300000000000001,BBPA
E05,35.299999999999997,5PGK
E06,12,BARU
E06,24.800000000000001,BBPA
E07,11.300000000000001,BARU
E07,13.800000000000001,BBAL
E07,26.699999999999999,BBPA
E08,26.800000000000001,BBPA
E08,21.600000000000001,BBPA
E09,24.800000000000001,AASA
E09,31.600000000000001,AFGR
E09,18.5,BARU
E09,13.300000000000001,BBPA
E10,29.399999999999999,AASA
E10,26.399999999999999,BARU
E11,16.5,AASA
E11,21.899999999999999,BBPA
E12,12.5,AASA
E12,29.300000000000001,BBPA
E13,17.300000000000001,AASA
E13,15.4,BBPA
E14,11,AASA
E14,11,BABA
A01,19.5,BARU
A01,13.300000000000001,BBPA
A01,13,BTOC
A02,33.700000000000003,BBPA
A02,25.800000000000001,BPGR
A03,15.699999999999999,BARU
A03,12.4,BBPA
A04,13.5,BARU
A04,21.800000000000001,BBPA
A05,27,BARU
A05,22.699999999999999,BBPA
A06,13.5,AASA
A06,18,BBPA
A07,17,AASA
A07,32.100000000000001,BBPA
A08,12.5,AASA
A09,14,AASA
A10,15.4,AASA
A11,18.5,AASA
A12,14.800000000000001,AASA
A12,20.600000000000001,BBPA
A13,10.300000000000001,AASA
A13,22.199999999999999,BARU
A13,20.800000000000001,BBPA
A14,20.899999999999999,AASA
A14,17.5,BBPA
A15,28,AASA
A16,31.699999999999999,AASA
A16,38,BBPA
B0,35.899999999999999,APST
B0,13.9,BBPA
B0,12.5,BTOC
B01,18.5,BBPA
B01,18.899999999999999,BTOC
B02,16.899999999999999,BARU
B02,21.899999999999999,BBPA
B03,16.800000000000001,BARU
B03,13.800000000000001,BBPA
B03,10.1,BPGR
B04,13.199999999999999,AASA
B04,20.600000000000001,BARU
B04,12.199999999999999,BBPA
B05,30,AASA
B05,19.399999999999999,BBPA
B06,12.199999999999999,BARU
B06,30.800000000000001,BBPA
B07,21.899999999999999,AASA
B08,19,AASA
B09,11.800000000000001,AASA
B10,21.800000000000001,AASA
B10,28.5,BBPA
B11,20.5,BBPA
B12,18.800000000000001,AASA
B12,12,BAPN
B12,25.399999999999999,BBPA
B13,25.699999999999999,AASA
B13,10.1,BARU
B13,17.800000000000001,BBPA
B14,18.199999999999999,BABA
B14,18.399999999999999,BARU
B14,18.5,BBPA
C01,14.199999999999999,APST
C01,10,BBPA
C01,17.100000000000001,BTOC
C02,29.300000000000001,APST
C02,17.699999999999999,BBPA
C02,18.800000000000001,BPGR
C03,35.100000000000001,APST
C03,14.199999999999999,BBPA
C03,17.149999999999999,BPGR
C04,26.100000000000001,BARU
C04,14.4,BBPA
C05,13,BARU
C05,19.800000000000001,BBPA
C05,38,BPGR
C06,16.199999999999999,BBPA
C06,25.300000000000001,BPGR
C07,13.800000000000001,AASA
C07,31.199999999999999,BBPA
C08,16.600000000000001,AASA
C09,13.35,AASA
C09,21.149999999999999,BBPA
C10,20.5,AASA
C10,16.699999999999999,BARU
