station,dhp,codeTaxa
C05,14.3,BARU
C05,12.2,BBPA
C05,34.2,BPGR
C05,13.7,AASA
C05,13.5,BAPN
C06,14.4,BABA
C06,12.7,BARU
C06,17.1,BBPA
C06,33.2,BPGR
C07,14,AASA
C07,14.2,BAPN
C07,10.9,BARU
C07,21.5,BBPA
C08,27.4,AASA
C08,10.5,BABA
C08,13.9,BARU
C08,34.6,BBPA
D01,11.5,BABA
D01,15.4,BARU
D01,20,BBPA
D01,36.3,BTOC
D02,12.2,BABA
D02,10.2,BARU
D02,12.2,BBPA
D02,33.5,BPGR
D03,21.4,APST
D03,15.4,BABA
D03,15.6,BARU
D03,23.2,BBPA
D03,27.7,BPGR
D04,15.1,AASA
D04,15.3,BABA
D04,12.1,BAPN
D04,15.9,BARU
D04,17.9,BBPA
D04,24.5,BPGR
D04,24.8,BPTR
D05,11,AASA
D05,10.9,BARU
D05,17.2,BBPA
D05,38.6,BPGR
D05,10.6,BAPN
D06,11.6,AASA
D06,10.8,BABA
D06,15.2,BARU
D06,10.7,BBAL
D06,13.1,BBPA
D06,26.1,BPGR
D07,10.8,AASA
D07,12.2,AFGR
D07,10.7,BBAL
D07,24.5,BBPA
D07,47.3,BPGR
D08,18.5,AASA
D08,13.4,AFGR
D08,10.2,BAPN
D08,36.5,BBPA
E01,14.7,BABA
E01,24.3,BPGR
E01,10.3,BBPA
E02,34.6,BARU
E02,23,BBPA
E02,28.1,BPGL
E02,27.5,BPGR
E03,21.6,BABA
E03,11,BAPN
E03,17.6,BARU
E03,27.5,BBPA
E03,30.5,BPGR
E03,10.3,BPSP
E03,17.4,BTOC
E04,48,BABA
E04,13.8,BARU
E04,16.6,BBPA
E04,55.4,BPGR
E05,13,AASA
E05,14.3,BABA
E05,12.5,BAPN
E05,14.4,BARU
E05,11,BBPA
E05,38.8,BPGR
E06,11.2,AASA
E06,11.6,BABA
E06,14.1,BAPN
E06,11.3,BARU
E06,14.5,BBPA
E06,13.8,BPGR
E07,27.5,AASA
E07,10.2,BAPN
E07,13.7,BARU
E07,12.4,BBAL
E07,31.3,BBPA
E08,17.9,AASA
E08,29,AFGR
E08,15.1,BAPN
E08,21.6,BBPA
E08,32.1,BPGR
A01,21.4,APST
A01,13.4,BBPA
A01,28.7,BPGR
A01,15.6,BPSP
A01,12.6,BTOC
A02,15,BARU
A02,24.4,BBPA
A02,25.2,BPGR
A02,20,BTOC
A03,17.1,APST
A03,12.5,BABA
A03,11.5,BARU
A03,12.5,BBPA
A03,40.2,BPGR
A04,23.5,BARU
A04,18.6,AASA
A04,13.7,BABA
A04,17.7,BBPA
A04,10.1,BAPN
A05,15.2,AASA
A05,26.2,BABA
A05,14.6,BARU
A05,19.6,BBPA
A05,38.5,BPGR
A06,36.5,APST
A06,16,BARU
A06,12.7,BBPA
A06,29.5,BPGR
A07,15.1,AASA
A07,27.6,BBPA
A08,14.7,AASA
A08,12,BABA
A08,33,BBPA
A09,22.5,AASA
A09,39,BPGR
A10,11.3,AASA
B00,13.3,APST
B00,18.9,BBPA
B00,13.7,BPSP
B00,11.2,BTOC
B01,17.1,BBAL
B01,20.9,BBPA
B01,11,BPSP
B01,15.7,BTOC
B02,19.7,BABA
B02,13,BAPN
B02,10,BARU
B02,30,BBPA
B02,26.7,BTOC
B03,25,APST
B03,15.4,BABA
B03,16.1,BBPA
B03,16.7,BPGR
B04,10.7,AASA
B04,20.4,BARU
B04,30.1,BBPA
B05,10.3,AASA
B05,14.6,BBPA
B06,16.2,AASA
B06,13.6,BBPA
B07,17.2,AASA
B08,21.5,AASA
C01,38.3,APST
C01,11.1,BBPA
C01,11.8,BTOC
C02,12.2,APST
C02,18,BARU
C02,18,BBPA
C02,25.5,BPGR
C03,44.4,APST
C03,14.5,BABA
C03,15.4,BBPA
C04,10.5,AASA
C04,11.3,BAPN
C04,27.3,BARU
C04,20,BBPA
C05,11.4,BARU
C05,19.8,BBPA
C05,34.1,BPGR
C05,10.1,BAPN
C06,13.1,BABA
C06,14.2,BARU
C06,15.4,BBPA
C06,31.7,BPGR
C07,24,AASA
C07,11,BAPN
C07,13.9,BARU
C07,27,BBPA
C08,16.6,AASA
C08,15,BARU
C08,22.4,BBPA
D01,13.2,BABA
D01,16.5,BARU
D01,18.9,BBPA
D01,14.5,BTOC
D02,10.5,BABA
D02,13.9,BARU
D02,14.2,BBPA
D02,28,BPGR
D03,14.6,BABA
D03,17.3,BARU
D03,25,BBPA
D03,36.2,BPGR
D04,18.8,BABA
D04,10.8,BARU
D04,18.4,BBPA
D04,28.45,BPGR
D05,12.1,AASA
D05,14.8,BARU
D05,19,BBPA
D05,23.5,BPGR
D06,16.7,AASA
D06,20.3,BABA
D06,17.5,BBPA
D06,27.5,BPGR
D07,12.7,AASA
D07,10.3,AFGR
D07,14.7,BBPA
D08,20.6,AASA
D08,12.2,BAPN
D08,32.5,BBPA
E01,11.9,BABA
E01,28.9,BPGR
E01,10.7,BBPA
E02,16.4,BARU
E02,13,BBPA
E02,27.4,BPGR
E03,21.2,BARU
E03,26,BBPA
E03,23,BPGR
E04,12.2,BARU
E04,10,BBPA
E04,46.5,BPGR
E05,11,BABA
E05,13.9,BAPN
E05,12.7,BARU
E05,16.3,BBPA
E05,27,BPGR
E06,10.1,AASA
E06,16,BABA
E06,10.1,BAPN
E06,18.4,BARU
E06,17.4,BBPA
E06,12,BPGR
E07,12.4,BAPN
E07,20.1,BARU
E07,19.8,BBAL
E07,32.7,BBPA
E08,10.1,AASA
E08,14.5,BAPN
E08,12.9,BBPA
A01,28.4,APST
A01,11.6,BBPA
A01,16.2,BPSP
A01,20.4,BTOC
A02,14.4,BARU
A02,12.5,BBPA
A02,33,BPGR
A03,16,APST
A03,11,BABA
A03,9.7,BARU
A03,17,BBPA
A03,28.5,BPGR
A04,19.5,BARU
A04,14.4,AASA
A04,21.7,BBPA
A04,12.7,BAPN
A05,14.8,AASA
A05,10.7,BARU
A05,16.8,BBPA
A06,13.9,BARU
A06,13.5,BBPA
A06,28.5,BPGR
A07,17.5,AASA
A07,19.1,BBPA
A08,21.5,AASA
A08,31,BBPA
A09,16.5,AASA
A10,14.2,AASA
B00,36.7,APST
B00,10.1,BBPA
B00,15,BTOC
B01,18.5,BBAL
B01,26.9,BBPA
B01,10.4,BPSP
B01,14.2,BTOC
B02,11.8,BARU
B02,24.4,BBPA
B02,21.7,BTOC
B03,25.4,APST
B03,17.5,BABA
B03,12,BBPA
B03,21.3,BPGR
B04,17.9,AASA
B04,13.9,BARU
B04,23.2,BBPA
B05,28.6,AASA
B05,13.7,BBPA
B06,14.2,AASA
B06,19.1,BARU
B06,21,BBPA
B07,19.9,AASA
B08,19.5,AASA
C01,15.5,APST
C01,13.6,BBPA
C01,17.6,BTOC
C02,31.3,APST
C02,18.7,BBPA
C02,22.6,BPGR
C03,14.2,APST
C03,10,BABA
C03,11.8,BBPA
C04,26.1,BARU
C04,21.9,BBPA
C05,13.8,BARU
C05,19.8,BBPA
C05,30.4,BPGR
C05,11.4,BAPN
C06,11.8,BARU
C06,13.9,BBPA
C06,19.4,BPGR
C07,21.5,AASA
C07,17.2,BBPA
C08,23.7,AASA
D01,11.5,BABA
D01,28.5,BARU
D01,25,BBPA
D01,16.1,BTOC
D02,11,BABA
D02,10.1,BARU
D02,11.4,BBPA
D02,36.5,BPGR
D03,11.6,BARU
D03,10.8,BBPA
D03,19.3,BPGR
D04,21.2,BABA
D04,10.8,BARU
D04,14.7,BBPA
D05,15.6,AASA
D05,18.6,BBPA
D05,27.6,BPGR
D06,24.2,AASA
D06,10.3,BABA
D06,16.6,BBPA
D06,35.2,BPGR
D07,29.7,AASA
D07,19.2,AFGR
D07,28.2,BBPA
D08,21.6,AASA
D08,21.5,BBPA
E01,11.4,BABA
E01,29.3,BPGR
E01,10.4,BBPA
E02,17,BARU
E02,25.7,BBPA
E02,23.5,BPGR
E03,29.2,BARU
E03,11.3,BBPA
E04,12.4,BARU
E04,10.7,BBPA
E05,11.5,BABA
E05,21.5,BARU
E05,15.4,BBPA
E05,17.7,BPGR
E06,10.1,BAPN
E06,22.2,BARU
E06,16.6,BBPA
E06,31.7,BPGR
E07,10.7,BAPN
E07,18,BARU
E07,24.1,BBAL
E07,26.7,BBPA
E08,25.1,AASA
E08,14.5,BAPN
E08,27.9,BBPA
A01,12,BBPA
A01,16.4,BPSP
A01,14.7,BTOC
A02,16.2,BARU
A02,12.4,BBPA
A02,26.6,BPGR
A03,14,BBPA
A04,27.6,BARU
A04,19.7,AASA
A04,21.5,BBPA
A05,16.5,AASA
A05,19.9,BARU
A05,32.5,BBPA
A06,19.4,BBPA
A06,17.5,BPGR
A07,10.1,AASA
A07,25.1,BBPA
A08,19.5,AASA
A08,31,BBPA
A09,11.4,AASA
A10,15,AASA
B00,35.7,APST
B00,10.2,BBPA
B00,13,BTOC
B01,12.9,BBAL
B01,10.5,BBPA
B01,12,BTOC
B02,14.9,BARU
B02,20.7,BBPA
B03,15.6,APST
B03,17.5,BBPA
B03,20.5,BPGR
B04,13.9,AASA
B04,17,BARU
B04,31.6,BBPA
B05,17.8,AASA
B05,20.3,BBPA
B06,15.7,AASA
B06,16,BARU
B06,30.9,BBPA
B07,24.9,AASA
B08,13.3,AASA
C01,21,APST
C01,19.6,BBPA
C01,23.5,BTOC
C02,11.2,APST
C02,10,BBPA
C02,18.3,BPGR
C03,23.5,APST
C03,15.4,BABA
C03,19.3,BBPA
C04,11.4,BARU
C04,24.7,BBPA
C05,14.9,BBPA
C05,33.3,BPGR
C06,14.2,BARU
C06,12.2,BBPA
C06,26.4,BPGR
C07,14.7,AASA
C07,18,BBPA
C08,29.5,AASA
D01,10.9,BARU
D01,11.5,BBPA
D01,24,BTOC
D02,11.2,BABA
D02,10.4,BARU
D02,18.8,BBPA
D02,27.6,BPGR
D03,12.1,BARU
D03,18.8,BBPA
D04,19,BABA
D04,10.8,BARU
D04,15.4,BBPA
D05,11.9,BBPA
D06,10.1,AASA
D06,11,BABA
D06,11.7,BBPA
D06,25.5,BPGR
D07,13.8,AASA
D07,11.9,BBPA
D08,11.1,AASA
D08,23,BBPA
E01,28.7,BPGR
E01,14.3,BBPA
E02,13.6,BARU
E02,19.01,BBPA
E02,26.6,BPGR
E03,16.3,BARU
E03,23,BBPA
E04,13.2,BARU
E04,18,BBPA
E05,21.9,BABA
E05,16.9,BARU
E05,10.9,BBPA
E06,10.4,BAPN
E06,13,BARU
E06,13.3,BBPA
E06,19.2,BPGR
E07,11.6,BAPN
E07,18.2,BARU
E07,27.7,BBPA
E08,14.1,AASA
E08,35.3,BBPA
A01,10.2,BBPA
A01,12.1,BTOC
A02,17.5,BBPA
A02,33.8,BPGR
A03,11.1,BBPA
A04,16.4,BARU
A04,16.2,BBPA
A05,23.7,BBPA
A06,28.5,BBPA
A06,25,BPGR
A07,16.8,AASA
A07,13.1,BBPA
A08,22.9,AASA
A09,16.5,AASA
A10,18.9,AASA
B00,31.9,APST
B00,11.9,BBPA
B00,11.4,BTOC
B01,20.8,BBPA
B01,14.5,BTOC
B02,17.2,BARU
B02,17.7,BBPA
B03,12.2,APST
B03,12,BBPA
B03,15,BPGR
B04,12.4,AASA
B04,20.3,BARU
B04,25.6,BBPA
B05,16.9,AASA
B05,19.8,BBPA
B06,41.5,AASA
B06,14.5,BARU
B06,13.5,BBPA
B07,23.8,AASA
B08,25.2,AASA
C01,25.1,APST
C01,11.6,BBPA
C01,12.2,BTOC
C02,32.8,APST
C02,17.8,BBPA
C02,15.6,BPGR
C03,32.5,APST
C03,21.5,BBPA
C04,22.9,BARU
C04,19,BBPA
C05,16.1,BBPA
C05,24.8,BPGR
C06,24.4,BBPA
C06,21.8,BPGR
C07,28.1,AASA
C07,23,BBPA
C08,20.3,AASA
D01,25,BARU
D01,18.6,BBPA
D01,12.3,BTOC
D02,10.5,BBPA
D02,26.2,BPGR
D03,11.2,BARU
D03,21,BBPA
D04,33.5,BABA
D04,11.7,BARU
D04,13.3,BBPA
D05,18.1,BBPA
D06,10.6,BABA
D06,16.6,BBPA
D06,26.2,BPGR
D07,16.7,AASA
D07,27,BBPA
D08,14.4,AASA
D08,27.5,BBPA
E01,16.3,BBPA
E02,19,BARU
E02,17.5,BBPA
E02,24.2,BPGR
E03,22.8,BARU
E03,14.2,BBPA
E04,15.4,BARU
E04,24,BBPA
E05,12.5,BARU
E05,21.3,BBPA
E06,14.5,BAPN
E06,19.6,BBPA
E07,20,BARU
E07,28.7,BBPA
E08,10.1,AASA
E08,28.5,BBPA
A01,12.1,BBPA
A01,19.9,BTOC
A02,12.6,BBPA
A03,12,BBPA
A04,14.6,BARU
A04,22.1,BBPA
A05,31.6,BBPA
A06,22.1,BBPA
A06,33.6,BPGR
A07,18.1,AASA
A07,31.5,BBPA
A08,18.5,AASA
A09,17.9,AASA
A10,13.5,AASA
B00,33.5,APST
B00,13.4,BBPA
B00,10.8,BTOC
B01,20.3,BBPA
B01,12.8,BTOC
B02,16.7,BARU
B02,13.5,BBPA
B03,27.7,APST
B03,16.6,BBPA
B03,16.5,BPGR
B04,13.3,AASA
B04,12.2,BARU
B04,28.5,BBPA
B05,10.9,AASA
B05,17.3,BBPA
B06,29,AASA
B06,19.1,BARU
B07,28.7,AASA
B08,17.6,AASA
C01,35.8,APST
C01,18.8,BBPA
C01,18.4,BTOC
C02,24.7,APST
C02,17,BPGR
C03,31,APST
C03,10,BBPA
C04,19.3,BBPA
C05,12.8,BBPA
C05,27.7,BPGR
C06,14.2,BBPA
C07,26.7,AASA
C07,17.8,BBPA
C08,24,AASA
D01,16.8,BARU
D01,19.2,BBPA
D01,13,BTOC
D02,21.9,BBPA
D02,29.5,BPGR
D03,17.3,BARU
D03,10.6,BBPA
D04,11.7,BARU
D04,19,BBPA
D05,13,BBPA
D06,22.1,BBPA
D06,18.7,BPGR
D07,18.3,AASA
D08,17.6,AASA
D08,33,BBPA
E01,14.6,BBPA
E02,11.3,BARU
E02,16.6,BBPA
E02,19.2,BPGR
E03,11.4,BARU
E03,21.2,BBPA
E04,17.2,BARU
E04,13.4,BBPA
E05,11.6,BARU
E05,10.2,BBPA
E06,14.5,BAPN
E06,16.6,BBPA
E07,17,BARU
E07,23.9,BBPA
E08,45.9,AASA
E08,22.3,BBPA
A01,12.7,BBPA
A01,12.1,BTOC
A02,21.7,BBPA
A03,18.3,BBPA
A04,21.4,BARU
A04,23.2,BBPA
A05,24,BBPA
A06,27.6,BBPA
A07,12,AASA
A07,29.8,BBPA
A08,18.5,AASA
A09,13.5,AASA
A10,17,AASA
B00,15.3,APST
B00,12.5,BBPA
B00,11.4,BTOC
B01,20.6,BBPA
B01,12.9,BTOC
B02,15,BARU
B02,21.5,BBPA
B03,19.9,BBPA
B03,11.4,BPGR
B04,23.4,AASA
B04,18,BARU
B04,15.3,BBPA
B05,13.5,AASA
B05,24.5,BBPA
B06,14.5,AASA
B07,22.5,AASA
B08,15,AASA
C01,17.9,BBPA
C02,20.2,APST
C02,24.1,BPGR
C03,19.2,BBPA
C04,25.9,BBPA
C05,13.4,BBPA
C05,15,BPGR
C06,21.6,BBPA
C07,10.4,AASA
C07,19.3,BBPA
C08,26.9,AASA
D01,15.1,BARU
D01,18.2,BBPA
D01,17.5,BTOC
D02,25.1,BPGR
D03,16.3,BBPA
D04,11.7,BARU
D04,13.2,BBPA
D05,13.2,BBPA
D06,17.3,BBPA
D06,28.4,BPGR
D07,27.1,AASA
D08,31,AASA
D08,19.5,BBPA
E01,21.6,BBPA
E02,21.6,BARU
E02,19.3,BBPA
E02,24,BPGR
E03,12.8,BARU
E03,12,BBPA
E04,11.1,BARU
E04,12,BBPA
E05,10.3,BARU
E05,11,BBPA
E06,13.1,BAPN
E06,18.4,BBPA
E07,21.8,BARU
E07,17.6,BBPA
E08,11,AASA
E08,12,BBPA
A01,19,BTOC
A02,19.2,BBPA
A03,14,BBPA
A04,22.4,BARU
A04,15,BBPA
A05,22.7,BBPA
A06,12.2,BBPA
A07,10.5,AASA
A07,28,BBPA
A08,10.5,AASA
A09,15.1,AASA
A10,20.9,AASA
B00,20.1,APST
B00,11.2,BTOC
B01,20.1,BBPA
B01,19.6,BTOC
B02,27.7,BARU
B02,14.1,BBPA
B03,19.3,BBPA
B03,19,BPGR
B05,15.3,AASA
B05,20.3,BBPA
B06,21.1,AASA
B07,20.8,AASA
B08,16,AASA
C01,13.2,BBPA
C02,21.6,APST
C02,16.7,BPGR
C03,18.8,BBPA
C04,15.7,BBPA
C05,29.1,BPGR
C06,19,BBPA
C07,19.9,AASA
C07,24.4,BBPA
C08,17,AASA
D01,19,BARU
D01,24.9,BBPA
D01,12.6,BTOC
D02,25,BPGR
D03,17.7,BBPA
D04,10.5,BARU
D04,13.3,BBPA
D05,13.7,BBPA
D06,14.1,BBPA
D06,25.1,BPGR
D07,22.8,AASA
D08,29.5,AASA
D08,18.7,BBPA
E01,12.6,BBPA
E02,18,BARU
E02,20.8,BBPA
E02,24.1,BPGR
E03,11,BARU
E03,28.4,BBPA
E04,14.2,BARU
E04,15.5,BBPA
E05,18.1,BARU
E05,13.8,BBPA
E06,14,BAPN
E06,21.8,BBPA
E07,10.5,BBPA
E08,15.4,AASA
E08,32.6,BBPA
A01,11.6,BTOC
A02,15,BBPA
A03,23.5,BBPA
A04,11.8,BARU
A04,22.7,BBPA
A05,18.4,BBPA
A06,10.6,BBPA
A07,11.6,AASA
A07,11.7,BBPA
A08,20,AASA
A09,11.1,AASA
A10,20.7,AASA
B00,16.3,APST
B00,14.8,BTOC
B01,19.4,BBPA
B01,18.6,BTOC
B02,35,BARU
B02,23.4,BBPA
B03,19.2,BBPA
B03,16.4,BPGR
B05,10.8,AASA
B05,26.6,BBPA
B06,17,AASA
B07,15.7,AASA
B08,22.4,AASA
C01,13.9,BBPA
C02,10.1,APST
C02,24.8,BPGR
C03,16.3,BBPA
C04,17.3,BBPA
C05,27.4,BPGR
C06,13,BBPA
C07,26.1,BBPA
C08,20,AASA
D01,11,BARU
D01,19.2,BBPA
D01,13.5,BTOC
D02,33,BPGR
D03,17.7,BBPA
D04,12.8,BARU
D04,22.6,BBPA
D05,13,BBPA
D06,18.5,BBPA
D06,25.1,BPGR
D07,27.1,AASA
D08,18.6,AASA
D08,28.8,BBPA
E01,14.4,BBPA
E02,16.3,BBPA
E02,30,BPGR
E03,16.7,BARU
E03,29.2,BBPA
E04,12.5,BARU
E04,21,BBPA
E05,22,BBPA
E06,10.7,BAPN
E06,23.4,BBPA
E07,17.1,BBPA
E08,20.5,AASA
E08,10,BBPA
A01,28.1,BTOC
A02,13.3,BBPA
A03,15.5,BBPA
A04,24.1,BBPA
A05,19.1,BBPA
A06,16.2,BBPA
A07,17.8,AASA
A07,11.9,BBPA
A08,37,AASA
A09,20.2,AASA
A10,18.1,AASA
B00,24,APST
B00,10.4,BTOC
B01,26.1,BBPA
B01,15.5,BTOC
B02,20.9,BBPA
B03,16.9,BBPA
B03,37.4,BPGR
B05,10.7,AASA
B05,26.1,BBPA
B06,13.5,AASA
B07,11.8,AASA
B08,10.6,AASA
C01,11.1,BBPA
C02,41.6,APST
C02,21.3,BPGR
C03,14.3,BBPA
C04,18.1,BBPA
C05,24.3,BPGR
C06,17,BBPA
C07,23,BBPA
C08,21.4,AASA
D01,23.6,BBPA
D01,11.6,BTOC
D03,17.1,BBPA
D04,11,BARU
D04,11.2,BBPA
D05,13.3,BBPA
D06,13.7,BBPA
D06,29.8,BPGR
D07,27.2,AASA
D08,22.2,AASA
E01,19.9,BBPA
E02,22.2,BBPA
E02,31.6,BPGR
E03,23.4,BARU
E03,25.2,BBPA
E04,14.4,BARU
E04,12.5,BBPA
E05,11.3,BBPA
E06,21.4,BBPA
E07,25.1,BBPA
E08,23.6,AASA
E08,19.2,BBPA
A01,18.3,BTOC
A02,15.1,BBPA
A03,17.2,BBPA
A04,28.5,BBPA
A06,17,BBPA
A07,19.4,AASA
A08,25.5,AASA
A09,25.1,AASA
A10,16.3,AASA
B00,30.6,APST
B00,12.7,BTOC
B01,12.9,BBPA
B01,17.7,BTOC
B02,27.7,BBPA
B03,10.2,BBPA
B03,32.4,BPGR
B05,18.4,AASA
B05,24.3,BBPA
B06,25.2,AASA
B07,22.3,AASA
B08,21.1,AASA
C01,19.8,BBPA
C02,15.1,APST
C02,20.7,BPGR
C03,16,BBPA
C04,18.2,BBPA
C05,35.9,BPGR
C06,18.4,BBPA
C07,17.9,BBPA
C08,22.7,AASA
D01,20.1,BBPA
D01,11.2,BTOC
D03,17.6,BBPA
D04,11.8,BARU
D04,17.4,BBPA
D05,12.5,BBPA
D06,17.6,BBPA
D06,28.3,BPGR
D07,13.4,AASA
D08,12.5,AASA
E02,21.6,BBPA
E02,28.8,BPGR
E03,23,BBPA
E04,34.2,BARU
E04,10.5,BBPA
E06,25.6,BBPA
E07,24.1,BBPA
E08,13.2,AASA
A01,12.9,BTOC
A02,11.2,BBPA
A03,10.5,BBPA
A06,17.8,BBPA
A07,11.6,AASA
A08,15,AASA
A09,10.9,AASA
A10,15.8,AASA
B00,17.5,APST
B00,11.5,BTOC
B01,11.3,BTOC
B03,12.4,BBPA
B05,29,AASA
B05,14.6,BBPA
B07,14.1,AASA
B08,21.5,AASA
C01,21.1,BBPA
C02,11.9,APST
C02,23,BPGR
C03,15,BBPA
C04,21.1,BBPA
C05,26.8,BPGR
C06,19.1,BBPA
C07,27.3,BBPA
C08,25,AASA
D01,15.1,BBPA
D01,21,BTOC
D03,18.3,BBPA
D04,10.3,BARU
D04,12.7,BBPA
D05,17.7,BBPA
D06,10.7,BBPA
D06,29.9,BPGR
D07,14.5,AASA
D08,24.6,AASA
E02,14.2,BBPA
E02,25.6,BPGR
E03,27.5,BBPA
E04,12,BBPA
E06,17.5,BBPA
E07,14.6,BBPA
E08,23.7,AASA
A01,20,BTOC
A02,15.2,BBPA
A03,10.6,BBPA
A06,13.2,BBPA
A07,16.8,AASA
A08,10.5,AASA
A09,13.2,AASA
A10,21.4,AASA
B00,27.3,APST
B00,17.4,BTOC
B01,14.4,BTOC
B03,10.2,BBPA
B07,13.8,AASA
B08,25.6,AASA
C01,16.8,BBPA
C02,30.7,APST
C02,20.6,BPGR
C04,25.1,BBPA
C05,38.7,BPGR
C07,19.5,BBPA
C08,20.5,AASA
D01,20.2,BBPA
D01,16,BTOC
D03,13.2,BBPA
D04,16.1,BARU
D04,16.2,BBPA
D06,20.1,BBPA
D06,20.7,BPGR
D07,33.5,AASA
D08,14.9,AASA
E02,19.5,BBPA
E02,20.4,BPGR
E03,25,BBPA
E04,18.7,BBPA
E06,24.9,BBPA
E07,32,BBPA
A01,15.8,BTOC
A02,18.3,BBPA
A06,21.2,BBPA
A07,18.6,AASA
A08,24,AASA
A09,10.2,AASA
A10,16.9,AASA
B00,12.1,APST
B00,14.3,BTOC
B01,21.1,BTOC
B03,10.7,BBPA
B07,26.9,AASA
B08,13.4,AASA
C02,29.6,APST
C02,17.4,BPGR
C04,29.5,BBPA
C07,23.2,BBPA
C08,29,AASA
D01,17.5,BBPA
D01,12.2,BTOC
D03,27.2,BBPA
D04,15.2,BARU
D04,14.4,BBPA
D06,14.6,BBPA
D06,33.5,BPGR
D07,23.5,AASA
D08,11.7,AASA
E02,14.8,BBPA
E02,24.4,BPGR
E03,17,BBPA
E04,10.5,BBPA
E06,22.1,BBPA
E07,16,BBPA
A01,24.6,BTOC
A02,18.4,BBPA
A07,23.9,AASA
A09,14.9,AASA
A10,18,AASA
B00,27.8,APST
B00,18.2,BTOC
B01,12.1,BTOC
B03,15.5,BBPA
B07,18.8,AASA
B08,15.5,AASA
C02,20.2,APST
C02,23.8,BPGR
C04,20.2,BBPA
C07,18.7,BBPA
C08,19.2,AASA
D01,11.9,BBPA
D01,19.1,BTOC
D03,12.1,BBPA
D04,19.1,BARU
D04,20.7,BBPA
D06,13.7,BBPA
D07,16.3,AASA
D08,11.3,AASA
E02,10.9,BBPA
E02,25.4,BPGR
E03,18,BBPA
E04,18,BBPA
E07,10.8,BBPA
A01,12.3,BTOC
A07,11.2,AASA
A09,14.8,AASA
A10,12.5,AASA
B00,11.5,BTOC
B01,22.2,BTOC
B07,33,AASA
B08,27.2,AASA
C02,16.4,APST
C02,23.5,BPGR
C04,12,BBPA
C07,18.2,BBPA
C08,10.2,AASA
D04,20.3,BARU
D04,16.2,BBPA
D07,14.3,AASA
D08,25.6,AASA
E02,22.3,BBPA
E02,25.3,BPGR
E03,25.5,BBPA
E04,12.2,BBPA
A01,17.2,BTOC
A07,24.7,AASA
A09,23.1,AASA
A10,21.6,AASA
B00,10.5,BTOC
B01,18.1,BTOC
B07,11.8,AASA
B08,14.6,AASA
C02,17.4,BPGR
C04,12.9,BBPA
C07,27,BBPA
C08,17.2,AASA
D04,10.5,BARU
D07,16,AASA
D08,24.6,AASA
E02,12.6,BBPA
E02,20.6,BPGR
E03,21,BBPA
E04,17.3,BBPA
A01,18.9,BTOC
A07,14.4,AASA
A09,10,AASA
A10,12,AASA
B01,22,BTOC
B07,33.3,AASA
B08,14.8,AASA
C02,18.9,BPGR
C04,12.1,BBPA
C07,21,BBPA
C08,24.1,AASA
D04,10.1,BARU
D07,32.4,AASA
D08,18.5,AASA
E02,11.5,BBPA
E02,27,BPGR
E03,14,BBPA
E04,11.8,BBPA
A01,12.4,BTOC
A07,17.5,AASA
