station,codeTaxa,couv
A07,TRUN,0.5
A07,STLA,0.5
A07,PRSP,0.5
A07,CASP,0.5
A07,LYCL,0.5
A08,PRSP,0.5
A08,MACA,10
A08,ACPE,37.5
A08,GORE,0.5
A08,TRUN,0.5
A08,PTAQ,3
A08,PYEL,3
A08,DEDE,0.5
A08,LYBO,3
A08,OCAC,3
A08,HULU,0.5
A08,ARNU,20
A08,VISP,3
A08,VINU,3
A08,LYAN,0.5
A08,VAMY,0.5
A08,DILO,3
A08,MOUN,0.5
A08,CASP,0.5
A08,COAL,3
A08,MEVI,0.5
A08,LYCL,0.5
A08,DEOB,0.5
A08,DRIN,0.5
A08,CHUM,3
A08,DICO,10
A08,CLBO,0.5
A08,COCO,10
A08,ORSE,0.5
A08,OSVI,3
A09,DICO,10
A09,LYBO,3
A09,MACA,3
A09,ARNU,20
A09,LYCL,0.5
A09,VISP,3
A09,DEDE,10
A09,CLBO,0.5
A09,CASP,3
A09,ACPE,20
A09,MARA,0.5
A09,LYAN,10
A09,TRER,0.5
A09,DRCA,0.5
A09,MEVI,0.5
A09,PYEL,0.5
A09,PTAQ,3
A09,LOCA,0.5
A09,AMSP,3
A09,PLOR,0.5
A09,COAL,0.5
A09,POPU,0.5
A09,UVSE,0.5
A09,DILO,0.5
A09,TRUN,0.5
A09,OCAC,0.5
A09,VAMY,0.5
A10,TRER,0.5
A10,MACA,3
A10,DEOB,0.5
A10,DICO,3
A10,ACPE,10
A10,ARNU,10
A10,UVSE,3
A10,STLA,0.5
A10,LOCA,3
A10,VILA,3
A10,DRIN,0.5
A10,MEVI,3
A10,LYAN,0.5
A10,CLBO,0.5
A10,OCAC,0.5
A10,POPU,0.5
A10,ORSE,3
A10,PYEL,3
A10,DRCA,0.5
A10,PLOR,0.5
A10,TRUN,0.5
A10,LYBO,0.5
A10,PRSP,0.5
A10,ARHI,0.5
A10,DEPU,0.5
A10,HULU,3
A10,MARA,0.5
A10,EPHE,0.5
A10,CASP,0.5
A10,AMSP,0.5
A10,MOUN,0.5
A11,PLOR,0.5
A11,CLBO,3
A11,CASP,0.5
A11,COCO,10
A11,ARNU,10
A11,ACPE,10
A11,PTAQ,10
A11,DRIN,0.5
A11,MACA,3
A10,OCAC,3
A11,LYBO,0.5
A11,VISP,3
A11,DILO,0.5
A11,UVSE,0.5
A11,STLA,0.5
A11,TRUN,0.5
A11,LYAN,3
A11,POPU,0.5
A11,DICO,0.5
A11,TRER,0.5
A11,LOCA,0.5
A11,MOUN,0.5
A11,PRSP,0.5
A11,ATFI,0.5
A11,MEVI,0.5
B00,COCA,3
B00,MACA,0.5
B00,GAPR,3
B00,KAAN,3
B00,PTAQ,3
B00,LYBO,0.5
B00,ARNU,0.5
B00,EPRE,0.5
B00,LIBO,0.5
B00,ILMU,0.5
B00,RHGR,0.5
B00,VINU,0.5
B00,VAMY,0.5
B00,VISP,0.5
B01,DRCA,0.5
B01,VAMY,0.5
B01,OCAC,3
B01,MACA,0.5
B01,COCA,3
B01,ARNU,0.5
B01,LYBO,0.5
B01,ATFI,0.5
B01,CLBO,0.5
B01,OSCI,0.5
B01,KAAN,0.5
B01,POVI,0.5
B01,PTAQ,3
B01,ARHI,0.5
B01,ORSE,0.5
B01,VISP,0.5
B01,LIBO,0.5
B01,DEOB,0.5
B01,VINU,3
B01,ACPE,0.5
B01,ACSP,0.5
B01,ILMU,0.5
B01,COTR,0.5
B01,COCO,0.5
B02,ARNU,3
B02,COCA,3
B02,LYBO,0.5
B02,MACA,0.5
B02,LOCA,0.5
B02,OCAC,0.5
B02,COCO,0.5
B02,GYDR,0.5
B02,VISP,0.5
B02,PTAQ,0.5
B02,VINU,0.5
B02,ACPE,3
B02,ACSP,0.5
B02,CHUM,0.5
B02,COTR,0.5
B02,CLBO,0.5
B02,TRUN,0.5
B02,POPU,0.5
B02,ILMU,0.5
B02,DEOB,0.5
B02,LYCL,0.5
B02,VAAN,0.5
B02,COAL,0.5
B02,HULU,0.5
B02,DRCA,0.5
B02,MOUN,0.5
B02,ORSE,0.5
B02,KAAN,0.5
B03,CHUM,0.5
B03,GAPR,3
B03,MACA,0.5
B03,LYBO,0.5
B03,VAMY,0.5
B03,PTAQ,3
B03,COCA,3
B03,PYEL,0.5
B03,ARNU,3
B03,ACPE,10
B03,OCAC,0.5
B03,COCO,0.5
B03,LYCL,0.5
B03,CLBO,0.5
B03,DEOB,0.5
B03,MIRE,0.5
B03,MEVI,0.5
B03,MOUN,0.5
B03,VISP,0.5
B03,COTR,0.5
B03,DILO,0.5
B03,KAAN,3
B03,ORSE,0.5
B03,VINU,0.5
B03,EPRE,0.5
B04,MARA,0.5
B04,MACA,3
B04,LYBO,3
B04,COCO,3
B04,PTAQ,0.5
B04,ARNU,3
B04,PYEL,0.5
B04,LYCL,0.5
B04,MEVI,0.5
B04,VAMY,0.5
B04,DEOB,0.5
B04,OCAC,3
B04,CLBO,3
B04,MIRE,0.5
B04,TRUN,0.5
B04,VINU,0.5
B04,MOUN,0.5
B04,DRIN,0.5
B04,RIGL,0.5
B04,ACPE,3
B04,CHUM,0.5
B04,COCA,0.5
B04,VISP,0.5
B04,SYCO,0.5
B04,COAL,0.5
B05,POPU,0.5
B05,MACA,0.5
B05,PYEL,0.5
B05,DILO,0.5
B05,DRCA,0.5
B05,ARNU,3
B05,SYCO,0.5
B05,VISP,0.5
B05,OCAC,0.5
B05,PTAQ,0.5
B05,GAPR,0.5
B05,DRMA,0.5
B05,MEVI,0.5
B05,ACPE,20
B05,LYBO,0.5
B05,DRCA,0.5
B05,GASP,0.5
B05,DRIN,0.5
B05,TRUN,0.5
B05,MOUN,0.5
B05,MARA,0.5
B06,ARNU,3
B06,MACA,0.5
B06,MARA,0.5
B06,PTAQ,0.5
B06,LYBO,0.5
B06,PYEL,0.5
B06,EUMA,0.5
B06,ACPE,3
B06,VISP,0.5
B06,MEVI,0.5
B06,EPHE,0.5
B06,HULU,0.5
B06,STLA,0.5
B06,OCAC,0.5
B06,DEOB,0.5
B06,COCO,0.5
B06,DRCA,0.5
B06,DILO,0.5
B06,DRIN,0.5
B06,MOUN,0.5
B07,ARNU,3
B07,TRER,0.5
B07,MACA,0.5
B07,DEPU,10
B07,LYBO,0.5
B07,ACPE,10
B07,OCAC,0.5
B07,DICO,0.5
B07,CLBO,0.5
B07,VISP,0.5
B07,HULU,0.5
B07,COCO,0.5
B07,DRCA,0.5
B07,DRIN,0.5
B07,ATFI,0.5
B07,DEOB,0.5
B07,DRMA,0.5
B07,POPU,0.5
B07,EPHE,0.5
B07,PYEL,0.5
B07,DILO,0.5
B08,DEPU,3
B08,ACPE,37.5
B08,ARNU,3
B08,HULU,3
B08,MEVI,0.5
B08,MACA,0.5
B08,PYEL,0.5
B08,POPU,0.5
B08,DICO,3
B08,PTAQ,0.5
B08,LYBO,0.5
B08,LYAN,0.5
B08,VISP,0.5
B08,DEOB,0.5
B08,TRER,0.5
B08,DRIN,0.5
B08,LOCA,0.5
B08,DRMA,0.5
B08,CLBO,0.5
B08,DRCA,0.5
B08,COCO,0.5
B08,PRSP,0.5
C01,VINU,3
C01,GAPR,3
C01,VISP,0.5
C01,ARNU,0.5
C01,PTAQ,3
C01,MOUN,0.5
C01,COCO,0.5
C01,CHUM,0.5
C01,MACA,0.5
C01,COCA,0.5
C01,CLBO,0.5
C01,HULU,0.5
C01,LYBO,0.5
C01,SPSP,0.5
C01,VAMY,3
C01,SYCO,0.5
C01,DILO,0.5
C01,AMSP,0.5
C01,ACPE,3
C01,DEOB,0.5
C01,DRIN,0.5
C02,PTAQ,3
C02,ARNU,0.5
C02,COCO,0.5
C02,MACA,0.5
C02,VINU,0.5
C02,COCA,0.5
C02,VAMY,0.5
C02,GAPR,0.5
C02,LYBO,0.5
C02,CHUM,0.5
C02,SPSP,0.5
C02,CLBO,0.5
C02,MIRE,0.5
C02,RHGR,0.5
C02,ACPE,3
C02,DRIN,0.5
C03,COCA,0.5
C03,PTAQ,3
C03,VAMY,0.5
C03,GAPR,0.5
C03,MACA,0.5
C03,CHUM,0.5
C03,SPSP,0.5
C03,OCAC,0.5
C03,COCO,0.5
C03,ARNU,0.5
C03,DEOB,0.5
C03,RHGR,0.5
C03,LYBO,0.5
C03,MOUN,0.5
C03,ACPE,10
C04,GAPR,0.5
C04,PRSP,0.5
C04,CLBO,0.5
C04,MACA,0.5
C04,ACPE,37.5
C04,LYBO,0.5
C04,OCAC,0.5
C04,ARNU,0.5
C04,PTAQ,0.5
C04,VISP,0.5
C04,DEOB,0.5
C04,COCO,3
C04,PYEL,0.5
C04,CHUM,0.5
C04,MARA,0.5
C04,VAMY,0.5
C04,MEVI,0.5
C04,MIRE,0.5
C04,MOUN,0.5
C05,VISP,0.5
C05,GAPR,3
C05,PTAQ,10
C05,MARA,0.5
C05,LYBO,0.5
C05,ACPE,37.5
C05,MACA,0.5
C05,CLBO,0.5
C05,COCA,0.5
C05,COCO,3
C05,CHUM,0.5
C05,OCAC,3
C05,VAMY,0.5
C05,ARNU,0.5
C05,DRCA,0.5
C05,LYCL,0.5
C05,DILO,0.5
C05,PYEL,0.5
C06,ACPE,37.5
C06,PTAQ,10
C06,ARNU,3
C06,OCAC,0.5
C06,COCO,3
C06,MACA,0.5
C06,CHUM,0.5
C06,VAMY,0.5
C06,LYBO,0.5
C06,GAPR,0.5
C06,MIRE,0.5
C06,VISP,0.5
C06,VINU,0.5
C06,ACSP,0.5
C07,MACA,0.5
C07,ARNU,3
C07,MOUN,0.5
C07,LYBO,0.5
C07,LYAN,20
C07,ACPE,62.5
C07,CLBO,0.5
C07,DEOB,3
C07,OCAC,0.5
C07,PTAQ,0.5
C07,COAL,0.5
C07,VISP,0.5
C07,PRSP,0.5
C07,VAMY,0.5
C07,ACSP,0.5
C07,PYEL,0.5
C07,MARA,0.5
C07,EUMA,0.5
C07,DRIN,0.5
C07,TRUN,0.5
C08,ARNU,3
C08,ACPE,62.5
C08,MACA,0.5
C08,OCAC,0.5
C08,DRIN,0.5
C08,LIBO,0.5
C08,HULU,3
C08,MEVI,0.5
C08,VISP,0.5
C08,PTAQ,0.5
C08,DEOB,0.5
C08,MOUN,0.5
C08,PYEL,0.5
C09,DEOB,0.5
C09,MEVI,0.5
C09,ARNU,3
C09,ACPE,37.5
C09,ACSP,3
C09,DRCA,3
C09,MACA,0.5
C09,DRIN,10
C09,OCAC,0.5
C09,PHCO,0.5
C09,VISP,0.5
C09,PTAQ,0.5
C09,POPU,0.5
C09,LYBO,0.5
C09,ATFI,0.5
C09,COCO,3
C09,DEPU,0.5
C09,TRER,0.5
C09,DRMA,3
C10,ACPE,37.5
C10,COCO,10
C10,VILA,3
C10,MACA,0.5
C10,LYBO,0.5
C10,ARNU,0.5
C10,MEVI,0.5
C10,LOCA,0.5
C10,PYEL,0.5
C10,MOUN,0.5
C10,PLOR,0.5
C10,VILA,0.5
C10,CLBO,0.5
C10,PTAQ,0.5
C10,OCAC,0.5
C10,VISP,0.5
C10,HULU,0.5
C10,PRSP,0.5
C10,DRIN,0.5
C10,COCA,0.5
C10,UVSE,0.5
C10,ATFI,0.5
C10,COAL,0.5
D01,PTAQ,3
D01,ACPE,3
D01,MEVI,0.5
D01,CLBO,0.5
D01,EPRE,0.5
D01,CHUM,0.5
D01,POPU,0.5
D01,PHCO,0.5
D01,THNO,0.5
D01,PLOR,0.5
D01,GAPR,0.5
D01,EQSY,0.5
D01,CHCA,0.5
D01,VAMY,0.5
D01,ARNU,0.5
D01,KAAN,0.5
D01,SOAM,0.5
D01,DRCA,0.5
D01,VINU,3
D01,RUPU,0.5
D01,OCAC,0.5
D01,ILMU,0.5
D01,LOCA,0.5
D01,MACA,0.5
D02,KAAN,0.5
D02,VAMY,0.5
D02,PTAQ,0.5
D02,VINU,0.5
D02,MACA,0.5
D02,CHUM,0.5
D02,LYBO,0.5
D02,EPRE,0.5
D02,COCA,0.5
D02,SOAM,0.5
D02,ARNU,0.5
D02,VISP,0.5
D02,CLBO,0.5
D02,MOUN,0.5
D02,COAL,0.5
D02,MEVI,0.5
D02,OCAC,0.5
D02,GAPR,0.5
D02,ILMU,0.5
D02,PRSP,0.5
D02,CYAC,0.5
D02,EQSY,0.5
D02,COCO,0.5
D02,SYCO,0.5
D02,DEDE,0.5
D02,DEOB,0.5
D02,COTR,0.5
D02,OSCI,0.5
D02,ACPE,20
D02,ORSE,0.5
D02,STLA,0.5
D02,DRCA,0.5
D03,MACA,0.5
D03,ACPE,3
D03,VAMY,0.5
D03,CLBO,0.5
D03,COCO,0.5
D03,COCA,0.5
D03,MOUN,0.5
D03,DICO,0.5
D03,KAAN,0.5
D03,OSCI,0.5
D03,OCAC,0.5
D03,VINU,0.5
D03,MEVI,0.5
D03,CHUM,0.5
D03,COTR,0.5
D03,RUPU,0.5
D03,STLA,0.5
D03,TRUN,0.5
D03,DEDE,0.5
D03,ILMU,0.5
D03,ORSE,0.5
D04,MEVI,0.5
D04,ACPE,10
D04,ARNU,0.5
D04,GAPR,3
D04,SYCO,0.5
D04,MACA,0.5
D04,OCAC,0.5
D04,CLBO,0.5
D04,PTAQ,3
D04,DILO,0.5
D04,CHUM,3
D04,MOUN,0.5
D04,LYCL,0.5
D04,LIBO,0.5
D04,VISP,0.5
D04,ORSE,0.5
D04,MIRE,0.5
D04,DRIN,0.5
D04,DICO,0.5
D04,PRPE,0.5
D04,CYAC,0.5
D04,COCO,0.5
D04,DEOB,0.5
D04,DEDE,0.5
D04,VINU,0.5
D04,TRUN,0.5
D04,LOCA,0.5
D04,COCA,0.5
D04,LYBO,0.5
D04,VAMY,0.5
D05,PTAQ,0.5
D05,ACPE,62.5
D05,MACA,0.5
D05,MEVI,0.5
D05,GAPR,3
D05,ORSE,0.5
D05,CLBO,0.5
D05,VINU,0.5
D05,ARNU,0.5
D05,COCO,3
D05,OCAC,0.5
D05,LYCL,0.5
D05,CHUM,0.5
D05,HULU,0.5
D05,CYAC,0.5
D05,VISP,0.5
D05,DILO,0.5
D05,SYCO,0.5
D05,MIRE,0.5
D05,POSP,0.5
D05,POPU,0.5
D05,MOUN,0.5
D06,MOUN,0.5
D06,ARNU,3
D06,CHUM,0.5
D06,LYBO,0.5
D06,COCO,3
D06,MACA,0.5
D06,PTAQ,10
D06,VAMY,3
D06,ORSE,0.5
D06,HULU,0.5
D06,SYCO,0.5
D06,ACPE,37.5
D06,CLBO,0.5
D06,PYEL,0.5
D06,OCAC,0.5
D06,CYAC,0.5
D06,LYAN,0.5
D06,VISP,0.5
D06,POSP,0.5
D06,MEVI,0.5
D06,DEOB,0.5
D06,POPU,0.5
D06,COCA,0.5
D06,MIRE,0.5
D06,LOCA,0.5
D06,DILO,0.5
D07,LYAN,0.5
D07,MOUN,0.5
D07,ARNU,3
D07,ACPE,37.5
D07,LOCA,0.5
D07,HULU,0.5
D07,MACA,0.5
D07,CLBO,0.5
D07,MEVI,0.5
D07,POSP,0.5
D07,ARHI,0.5
D07,OCAC,0.5
D07,TRUN,0.5
D07,VISP,0.5
D07,COCO,3
D07,ORSE,0.5
D07,POVI,0.5
D07,LYBO,0.5
D07,DEDE,0.5
D07,DEOB,0.5
D07,STLA,0.5
D07,TRUN,0.5
D07,PTAQ,0.5
D07,PRSP,0.5
D07,POPU,0.5
D07,ATFI,0.5
D07,COAL,0.5
D07,VILA,3
D08,ACPE,10
D08,ARNU,3
D08,PYEL,0.5
D08,MEVI,0.5
D08,MACA,0.5
D08,DRCA,3
D08,COCO,3
D08,DILO,0.5
D08,POSP,0.5
D08,POPU,0.5
D08,ORSE,0.5
D08,COAL,0.5
D08,LYBO,0.5
D08,DEOB,0.5
D08,HULU,0.5
D08,DRIN,0.5
D08,DEPU,3
D08,VISP,0.5
D08,CLBO,0.5
D08,OCAC,0.5
D08,MACA,0.5
D08,PTAQ,0.5
D08,LYAN,0.5
D08,DRMA,0.5
D08,TRUN,0.5
D09,POPU,0.5
D09,UVSE,0.5
D09,COCO,62.5
D09,PTAQ,3
D09,ACPE,3
D09,ARNU,0.5
D09,DEOB,0.5
D09,MACA,3
D09,DEDE,0.5
D09,HULU,0.5
D09,DRIN,3
D09,DEPU,37.5
D09,CLBO,0.5
D09,VISP,0.5
D09,MEVI,0.5
D09,COAL,0.5
D09,ATFI,0.5
D09,OCAC,0.5
D09,PYEL,0.5
D10,ARNU,0.5
D10,ACPE,87.5
D10,PTAQ,0.5
D10,CLBO,0.5
D10,MEVI,3
D10,OCAC,0.5
D10,COCO,3
D10,LYBO,0.5
D10,PYEL,0.5
D10,UVSE,0.5
D10,DRIN,0.5
D10,MOUN,0.5
D10,DICO,0.5
D10,RUPU,0.5
D10,POSP,0.5
D10,ILMU,0.5
D10,DILO,0.5
D10,MACA,0.5
D10,ORSE,0.5
D10,ATFI,0.5
E02,CLBO,0.5
E02,CHUM,0.5
E02,VAMY,0.5
E02,ARNU,0.5
E02,COCA,0.5
E02,MEVI,0.5
E02,COCO,0.5
E02,DEOB,0.5
E02,ACPE,10
E02,VINU,0.5
E02,PTAQ,0.5
E02,KAAN,0.5
E02,MACA,0.5
E02,OCAC,0.5
E02,VISP,0.5
E02,LYBO,0.5
E02,VILA,3
E02,EPRE,0.5
E02,ACSP,0.5
E02,POPU,0.5
E02,PHCO,0.5
E02,OSCI,0.5
E02,DRMA,0.5
E02,GAHI,0.5
E02,GAPR,0.5
E02,PYEL,0.5
E02,COTR,0.5
E02,LYCL,0.5
E02,EUMA,0.5
E02,COAL,0.5
E02,SOAM,0.5
E02,TRUN,0.5
E03,DEOB,0.5
E03,ARNU,0.5
E03,MACA,0.5
E03,PYEL,0.5
E03,MOUN,0.5
E03,TRUN,0.5
E03,OCAC,0.5
E03,EUMA,0.5
E03,PTAQ,0.5
E03,UVSE,0.5
E03,ARHI,0.5
E03,CHUM,0.5
E03,CLBO,3
E03,COCO,3
E03,COAL,0.5
E03,LYBO,0.5
E03,ACPE,10
E03,VISP,0.5
E03,POPU,0.5
E03,COCA,0.5
E03,VAMY,0.5
E03,DRIN,0.5
E03,ACSP,0.5
E03,LOCA,0.5
E03,GAPR,0.5
E03,LYCL,0.5
E03,DICO,0.5
E03,KAAN,0.5
E03,COTR,0.5
E03,VINU,0.5
E03,VILA,0.5
E03,LIBO,0.5
E03,DILO,0.5
E04,CLBO,0.5
E04,DEOB,0.5
E04,MIRE,0.5
E04,OCAC,0.5
E04,COAL,0.5
E04,PTAQ,0.5
E04,MACA,0.5
E04,LYBO,0.5
E04,COCO,10
E04,ACPE,20
E04,ALIN,0.5
E04,MOUN,0.5
E04,CHUM,0.5
E04,ARNU,0.5
E04,COCA,0.5
E04,COTR,0.5
E04,LYCL,0.5
E04,VINU,0.5
E04,PYEL,0.5
E04,ACSP,3
E04,LOCA,0.5
E04,VAAN,0.5
E04,SYCO,0.5
E04,MEVI,0.5
E04,CYAC,0.5
E05,PYEL,0.5
E05,PRSP,0.5
E05,MACA,3
E05,MEVI,0.5
E05,ORSE,0.5
E05,LYBO,0.5
E05,CHUM,3
E05,COCO,10
E05,STLA,0.5
E05,VAMY,3
E05,TRER,0.5
E05,VISP,3
E05,LYCL,3
E05,EPRE,0.5
E05,CLBO,3
E05,ACSP,3
E05,ARNU,3
E05,COAL,0.5
E05,PTAQ,3
E05,ACPE,20
E05,DEOB,0.5
E05,GAPR,0.5
E05,KAAN,3
E05,DILO,0.5
E05,TRUN,0.5
E05,RURE,0.5
E05,OCAC,0.5
E05,POPU,0.5
E05,HULU,0.5
E05,VINU,0.5
E05,ILMU,0.5
E06,STLA,0.5
E06,COCO,3
E06,CHUM,0.5
E06,ARNU,0.5
E06,ACPE,37.5
E06,CLBO,0.5
E06,MACA,0.5
E06,VINU,0.5
E06,VISP,0.5
E06,VAMY,0.5
E06,PYEL,0.5
E06,HULU,0.5
E06,PTAQ,0.5
E06,LYCL,0.5
E06,COTR,0.5
E06,MEVI,0.5
E06,DEDE,0.5
E06,DEOB,0.5
E06,ACSP,3
E06,KAAN,0.5
E06,COAL,0.5
E06,LYBO,0.5
E06,LOCA,0.5
E06,ILMU,0.5
E07,MACA,0.5
E07,DEOB,0.5
E07,COCO,3
E07,CLBO,0.5
E07,ARNU,0.5
E07,HULU,0.5
E07,MIRE,0.5
E07,OCAC,0.5
E07,MOUN,0.5
E07,VISP,0.5
E07,ACPE,37.5
E07,TRUN,0.5
E07,LYBO,0.5
E07,MEVI,0.5
E07,PTAQ,0.5
E07,VAMY,0.5
E07,VILA,3
E07,DRIN,0.5
E07,ACSP,0.5
E07,EUMA,0.5
E07,COAL,0.5
E07,LOCA,3
E08,DEOB,3
E08,CLBO,0.5
E08,ARNU,3
E08,MACA,0.5
E08,ACPE,37.5
E08,PTAQ,0.5
E08,VILA,3
E08,MIRE,0.5
E08,OCAC,0.5
E08,HULU,0.5
E08,LYBO,0.5
E08,VISP,0.5
E08,LOCA,0.5
E08,COAL,0.5
E08,LYCL,0.5
E08,VAMY,0.5
E08,GORE,0.5
E08,MOUN,0.5
E08,TRUN,0.5
E08,POPU,0.5
E09,ACPE,20
E09,DEDE,0.5
E09,DEOB,0.5
E09,ARNU,3
E09,MACA,3
E09,MOUN,0.5
E09,MEVI,0.5
E09,COCO,10
E09,DRIN,3
E09,TRUN,0.5
E09,LOCA,0.5
E09,STLA,0.5
E09,OCAC,0.5
E09,VILA,10
E09,CLBO,0.5
E09,PTAQ,0.5
E09,MIRE,0.5
E09,LYBO,0.5
E09,HULU,3
E09,ORSE,0.5
E09,COAL,0.5
E09,VISP,0.5
E09,POSP,0.5
E09,DILO,0.5
E09,UVSE,0.5
E09,LYAN,0.5
E09,PYEL,0.5
E09,VINU,0.5
E09,CYAC,0.5
E10,COCO,87.5
E10,COAL,0.5
E10,LOCA,10
E10,CLBO,0.5
E10,DILO,37.5
E10,LYBO,0.5
E10,DRCA,3
E10,SYCO,0.5
E10,VISP,0.5
E10,MACA,0.5
E10,ARNU,0.5
E10,ATFI,0.5
E10,ACSP,0.5
E10,ACPE,3
E10,OCAC,0.5
E10,DILO,0.5
E10,PTAQ,0.5
E10,POVI,3
E10,DEOB,0.5
E10,POSP,0.5
E10,HULU,0.5
E10,DRIN,3
E10,MIRE,0.5
E10,MEVI,0.5
E10,STLA,0.5
E10,DEPU,0.5
E10,FACI,0.5
E10,MOUN,0.5
E10,TRER,0.5
E10,POPU,0.5
E10,MACA,0.5
