station,dhp,codeTaxa
C01,10.4,BTOC
C02,22.2,AFGR
C02,15.5,APST
C02,17,BABA
C02,18.8,BARU
C02,18,BBPA
C02,11.9,BPGR
C03,11.6,APST
C03,11.6,BABA
C03,13,BARU
C03,10.4,BBPA
C04,22.5,BARU
C04,10.6,BBPA
C05,13.1,BARU
C05,13,BBPA
C05,30.7,BPGR
C06,12,BABA
C06,10.5,BARU
C06,14.9,BBPA
C06,32.5,BPGR
C07,25.9,AASA
C07,22,BBPA
C08,10.1,AASA
C08,16.4,BARU
C08,24,BBPA
C09,14.4,AASA
C09,22.4,BBPA
C10,21.7,AASA
C10,18,BBPA
D01,10.4,BABA
D01,17.7,BARU
D01,19.4,BBPA
D01,18.9,BTOC
D02,10.5,BABA
D02,13,BBPA
D02,28.3,BPGR
D03,19.7,APST
D03,13.1,BABA
D03,11.2,BARU
D03,33.2,BBPA
D03,24.5,BPGR
D04,18.2,BABA
D04,11.3,BARU
D04,14.2,BBPA
D04,23.2,BPGR
D05,14.5,BARU
D05,11.9,BBPA
D06,10.8,AASA
D06,19.6,BABA
D06,12.7,BARU
D06,10.1,BBPA
D06,24.1,BPGR
D07,21.8,AASA
D07,11.3,AFGR
D07,10.7,BBPA
D08,24.8,AASA
D08,22.4,BBPA
D09,16,AASA
D09,35.1,BBPA
D10,18.9,AASA
D10,27.2,BBPA
E01,16.1,BABA
E01,12.3,BBPA
E01,28.4,BPGR
E02,13,BARU
E02,20,BBPA
E02,27,BPGR
E03,15.4,BARU
E03,11.2,BBPA
E04,10.6,BARU
E04,18,BBPA
E04,43.8,BPGR
E05,25.7,AASA
E05,20.5,BABA
E05,18.3,BARU
E05,13.5,BBPA
E05,37.9,BPGR
E05,23.8,BPTR
E06,13.2,BARU
E06,16.4,BBPA
E06,30.2,BPGR
E07,18,BARU
E07,21.5,BBPA
E08,16.5,AASA
E08,22,BARU
E08,26,BBPA
E08,29,BPGR
E09,16.2,AASA
E09,12.6,AFGR
E09,19.5,BBPA
A01,45.8,APST
A01,15.4,BABA
A01,11.4,BBPA
A01,12.8,BPGR
A01,11,BTOC
A02,12.9,BARU
A02,18.4,BBPA
A02,40.1,BPGR
A03,11.7,APST
A03,17.9,BABA
A03,13.4,BARU
A03,15.7,BBPA
A03,31.1,BPGR
A04,21.5,BARU
A04,23.2,BBPA
A05,16.2,BARU
A05,18.1,BBPA
A05,26.2,BPGR
A06,11.3,AASA
A06,17.4,BBPA
A06,22,BPGR
A07,15.4,AASA
A07,26.8,BBPA
A08,17.9,AASA
A08,22,BARU
A08,32,BBPA
A09,17.6,AASA
A09,11.1,BBPA
A10,18.4,AASA
B00,36.5,APST
B00,12,BARU
B00,12.2,BBPA
B00,15.4,BTOC
B01,13.8,BABA
B01,24.6,BBPA
B01,20,BTOC
B02,17.2,BABA
B02,16.9,BARU
B02,12.5,BBPA
B02,21.1,BTOC
B03,38.2,APST
B03,11.6,BBPA
B03,16.3,BPGR
B04,20,AASA
B04,10,BARU
B04,29.4,BBPA
B05,16,AASA
B05,14,BBPA
B06,12.3,AASA
B06,15,BARU
B06,18.5,BBPA
B07,18.9,AASA
B08,32.1,AASA
B09,16.5,AASA
B10,17,AASA
B10,20.8,BBPA
C01,33,APST
C01,13.1,BARU
C01,10.1,BBPA
C02,20.8,AFGR
C02,15.8,APST
C02,10.2,BABA
C02,26.9,BARU
C02,15.9,BBPA
C02,20.2,BPGR
C03,30.7,APST
C03,13.5,BABA
C03,17.3,BBPA
C04,12.8,BARU
C04,19,BBPA
C05,13.8,BARU
C05,17.7,BBPA
C05,29.6,BPGR
C06,13.7,BABA
C06,15.1,BARU
C06,14,BBPA
C06,17.5,BPGR
C07,10.9,AASA
C07,13.6,BBPA
C08,11,AASA
C08,22.9,BARU
C08,34.5,BBPA
C09,16.7,AASA
C09,18.5,BBPA
C10,19.8,AASA
D01,10.6,BABA
D01,14,BARU
D01,14.7,BBPA
D01,12.9,BTOC
D02,14,BABA
D02,15.2,BBPA
D02,20.5,BPGR
D03,16.4,BARU
D03,24.8,BBPA
D03,27.4,BPGR
D04,15.4,BABA
D04,10.3,BARU
D04,15.9,BBPA
D04,15.9,BPGR
D05,10.3,BARU
D05,16.4,BBPA
D06,13.5,AASA
D06,11.2,BARU
D06,12.2,BBPA
D06,30.2,BPGR
D07,12.6,AASA
D07,25.7,BBPA
D08,18.4,AASA
D08,22.4,BBPA
D09,20.2,AASA
D09,23.1,BBPA
D10,19.1,AASA
D10,26.5,BBPA
E01,10.7,BBPA
E01,27,BPGR
E02,16.5,BARU
E02,16,BBPA
E02,23,BPGR
E03,17,BARU
E03,20.5,BBPA
E04,12.8,BARU
E04,10.3,BBPA
E04,46.4,BPGR
E05,17,AASA
E05,13.5,BABA
E05,11,BARU
E05,13.9,BBPA
E06,17.5,BARU
E06,19.5,BBPA
E06,56.8,BPGR
E07,19.7,BARU
E07,24.7,BBPA
E08,24.5,AASA
E08,22,BARU
E08,27,BBPA
E09,19.9,AASA
E09,14,AFGR
E09,17.4,BBPA
A01,10.2,BABA
A01,12.4,BBPA
A01,23,BPGR
A01,17.2,BTOC
A02,13.8,BARU
A02,15.9,BBPA
A02,26.5,BPGR
A03,14,APST
A03,11,BARU
A03,12.8,BBPA
A03,10.4,BPGR
A04,20.8,BARU
A04,21.5,BBPA
A05,29.3,BARU
A05,16,BBPA
A05,29.6,BPGR
A06,11.2,AASA
A06,19.3,BBPA
A06,36.1,BPGR
A07,17.6,AASA
A07,18.5,BBPA
A08,17.6,AASA
A08,22,BARU
A08,39,BBPA
A09,22.5,AASA
A09,14.8,BBPA
A10,16.6,AASA
B00,35.8,APST
B00,16,BARU
B00,12,BBPA
B00,12.8,BTOC
B01,10.5,BABA
B01,22.3,BBPA
B01,17.2,BTOC
B02,17.5,BARU
B02,25.3,BBPA
B02,25.8,BTOC
B03,21,APST
B03,21.5,BBPA
B03,18.2,BPGR
B04,20.5,AASA
B04,17.5,BARU
B04,13.3,BBPA
B05,10.3,AASA
B05,15.9,BBPA
B06,12.2,AASA
B06,11.1,BARU
B06,13.4,BBPA
B07,24.6,AASA
B08,12,AASA
B09,12.5,AASA
B10,13.2,AASA
B10,27.6,BBPA
C01,35.3,APST
C01,11.8,BARU
C01,10,BBPA
C02,22.2,AFGR
C02,14.1,APST
C02,21.2,BABA
C02,16.3,BARU
C02,20.5,BBPA
C02,22.4,BPGR
C03,36.9,APST
C03,15,BBPA
C04,26.4,BARU
C04,21.3,BBPA
C05,10.3,BARU
C05,10.1,BBPA
C05,26.4,BPGR
C06,17.2,BABA
C06,10,BARU
C06,13.5,BBPA
C06,20.5,BPGR
C07,15.2,AASA
C07,23.3,BBPA
C08,17.8,AASA
C08,17.8,BARU
C08,22,BBPA
C09,21.4,AASA
C09,21.4,BBPA
C10,20,AASA
D01,11.4,BARU
D01,20.2,BBPA
D01,19.5,BTOC
D02,10.9,BABA
D02,15.8,BBPA
D02,30.5,BPGR
D03,19.7,BARU
D03,22.6,BBPA
D03,24.5,BPGR
D04,13.9,BABA
D04,11.4,BARU
D04,26.1,BBPA
D05,13,BBPA
D06,12.3,AASA
D06,11.1,BARU
D06,13.7,BBPA
D06,23.5,BPGR
D07,10.1,AASA
D07,33.6,BBPA
D08,11.4,AASA
D08,26.9,BBPA
D09,12.9,AASA
D10,28.2,AASA
E01,10.5,BBPA
E01,28,BPGR
E02,15,BARU
E02,23,BBPA
E02,17.5,BPGR
E03,21.5,BARU
E03,14.2,BBPA
E04,25.7,BARU
E04,16.8,BBPA
E05,16.3,AASA
E05,15.5,BARU
E05,10,BBPA
E06,12.3,BARU
E06,20.8,BBPA
E06,17.1,BPGR
E07,12.8,BARU
E07,24.5,BBPA
E08,14,AASA
E08,24,BARU
E08,22,BBPA
E09,11.1,AASA
E09,31.1,AFGR
A01,12.9,BBPA
A01,21.7,BPGR
A01,11,BTOC
A02,17.7,BARU
A02,15.7,BBPA
A02,34.2,BPGR
A03,16.5,APST
A03,11,BARU
A03,16.8,BBPA
A03,27.5,BPGR
A04,19.9,BARU
A04,23,BBPA
A05,23.5,BBPA
A05,35,BPGR
A06,16.4,BBPA
A07,18.9,AASA
A07,30.9,BBPA
A08,14.6,AASA
A08,25.9,BARU
A09,14.1,AASA
A09,14.6,BBPA
A10,16,AASA
B00,25.9,APST
B00,18.3,BBPA
B00,12.9,BTOC
B01,12.8,BABA
B01,21,BBPA
B01,17.5,BTOC
B02,24.1,BARU
B02,26.4,BBPA
B03,24,APST
B03,25.2,BBPA
B03,13.5,BPGR
B04,11.6,AASA
B04,23.3,BBPA
B05,12,AASA
B05,15.9,BBPA
B06,20.4,AASA
B06,14.3,BARU
B06,17.6,BBPA
B07,16.9,AASA
B08,12.2,AASA
B09,16.3,AASA
B10,25,AASA
B10,23.5,BBPA
C01,20.2,APST
C01,17.6,BBPA
C02,12.2,APST
C02,10.8,BARU
C02,18.6,BBPA
C02,24.3,BPGR
C03,12.9,APST
C03,19.3,BBPA
C04,11.1,BARU
C04,19.7,BBPA
C05,13.2,BBPA
C05,27.1,BPGR
C06,14.5,BARU
C06,16.2,BBPA
C06,25.3,BPGR
C07,24,AASA
C07,16.2,BBPA
C08,16,AASA
C08,24.9,BARU
C08,19.4,BBPA
C09,22.6,AASA
C09,26.5,BBPA
C10,18.1,AASA
D01,22.3,BARU
D01,17.3,BBPA
D01,12,BTOC
D02,10.8,BABA
D02,22,BPGR
D03,28.1,BARU
D03,11.2,BBPA
D03,19,BPGR
D04,16.8,BBPA
D05,17.1,BBPA
D06,14,AASA
D06,18,BBPA
D06,28.3,BPGR
D07,14.2,AASA
D07,14,BBPA
D08,10.5,AASA
D08,19.8,BBPA
D09,10.8,AASA
D10,18.6,AASA
E01,14.2,BBPA
E02,18,BARU
E02,21,BBPA
E02,18,BPGR
E03,30,BARU
E03,19.5,BBPA
E04,17.7,BARU
E04,23.1,BBPA
E05,19.2,BARU
E05,10.9,BBPA
E06,14.1,BARU
E06,12.3,BBPA
E06,17.5,BPGR
E07,21.5,BARU
E07,17.7,BBPA
E08,11,AASA
E08,22,BARU
E08,25,BBPA
E09,26,AASA
E09,13.8,AFGR
A01,12.7,BBPA
A01,13.4,BTOC
A02,11.4,BBPA
A02,26.4,BPGR
A03,24.6,BARU
A03,10.4,BBPA
A04,29.6,BARU
A04,14.4,BBPA
A05,30,BBPA
A06,16.1,BBPA
A07,10.8,AASA
A07,13.4,BBPA
A08,14.8,AASA
A08,13.8,BARU
A09,21.2,AASA
A09,15.9,BBPA
A10,11.8,AASA
B00,24.7,APST
B00,12,BBPA
B00,10,BTOC
B01,10.4,BBPA
B01,16.1,BTOC
B02,23.8,BARU
B02,12.7,BBPA
B03,19.3,BBPA
B03,14.5,BPGR
B04,17.9,AASA
B04,27.6,BBPA
B05,26.3,AASA
B05,17.5,BBPA
B06,14.1,AASA
B06,12.8,BARU
B06,14.4,BBPA
B07,20.8,AASA
B08,12.8,AASA
B09,16.5,AASA
B10,24.7,AASA
B10,24,BBPA
C01,19,BBPA
C02,30.1,APST
C02,24.2,BPGR
C03,38.5,APST
C03,20.8,BBPA
C04,16.1,BARU
C04,13.2,BBPA
C05,15.3,BBPA
C05,18.5,BPGR
C06,14.5,BBPA
C07,10.3,AASA
C07,22.2,BBPA
C08,11.8,AASA
C08,14,BARU
C09,15.9,AASA
C09,22.8,BBPA
C10,20.8,AASA
D01,15.7,BARU
D01,15.1,BBPA
D01,19.3,BTOC
D02,27.8,BPGR
D03,13.3,BBPA
D04,15.8,BBPA
D05,14.3,BBPA
D06,11.7,BBPA
D06,32.4,BPGR
D07,12,AASA
D07,27.4,BBPA
D08,21,AASA
D08,31.9,BBPA
D09,13.3,AASA
D10,13.9,AASA
E01,22,BBPA
E02,19,BARU
E02,14,BBPA
E02,24,BPGR
E03,17,BARU
E03,13.8,BBPA
E04,15.2,BARU
E04,13.2,BBPA
E05,11.4,BARU
E05,20.5,BBPA
E06,19,BBPA
E07,26.7,BARU
E07,10.5,BBPA
E08,12.5,BBPA
E09,20.6,AASA
A01,11,BBPA
A01,18.9,BTOC
A02,10.2,BBPA
A02,16.5,BPGR
A03,12.7,BBPA
A04,27,BARU
A04,15.7,BBPA
A05,23,BBPA
A06,20.2,BBPA
A07,10.5,AASA
A07,27.9,BBPA
A08,11.3,AASA
A08,21.1,BARU
A09,15.4,AASA
A10,14.3,AASA
B00,10.8,APST
B00,10.5,BTOC
B01,21.5,BBPA
B01,17,BTOC
B02,10.1,BARU
B02,20.4,BBPA
B03,17.2,BBPA
B03,20.4,BPGR
B04,13,AASA
B04,19.7,BBPA
B05,27.7,AASA
B05,17.4,BBPA
B06,15.5,BARU
B06,15.5,BBPA
B07,26.2,AASA
B08,18,AASA
B09,17.3,AASA
B10,19.3,AASA
B10,28,BBPA
C01,13.5,BBPA
C02,21.1,APST
C02,23,BPGR
C03,43,APST
C03,18.5,BBPA
C04,25.9,BARU
C04,15.7,BBPA
C05,14.7,BBPA
C05,22.6,BPGR
C06,14.2,BBPA
C07,18.8,AASA
C07,21.7,BBPA
C08,19,AASA
C08,18.9,BARU
C09,23.2,AASA
C09,20,BBPA
C10,15.8,AASA
D01,14.9,BARU
D01,23.6,BBPA
D01,14.5,BTOC
D02,26.7,BPGR
D03,18.8,BBPA
D04,13.1,BBPA
D05,13.3,BBPA
D06,13,BBPA
D06,27.3,BPGR
D07,19.2,AASA
D08,14.9,AASA
D08,37,BBPA
D09,20,AASA
D10,13.8,AASA
E01,10.7,BBPA
E02,20,BARU
E02,18.5,BBPA
E02,20,BPGR
E03,16,BBPA
E04,16.8,BARU
E04,17.6,BBPA
E05,13.4,BARU
E05,20.9,BBPA
E06,15.4,BBPA
E07,26.5,BBPA
E08,33.5,BBPA
E09,19.3,AASA
A01,17.4,BTOC
A02,12.3,BBPA
A02,21.4,BPGR
A03,11.2,BBPA
A04,15.7,BARU
A04,23.1,BBPA
A05,22,BBPA
A06,10.7,BBPA
A07,11.6,AASA
A07,25.1,BBPA
A08,19.9,AASA
A09,12.7,AASA
A10,12.5,AASA
B00,30.2,APST
B00,13.3,BTOC
B01,17.8,BBPA
B01,16.8,BTOC
B02,48.5,BARU
B02,28.2,BBPA
B03,17.6,BBPA
B03,13.7,BPGR
B04,22.9,AASA
B04,19.9,BBPA
B05,27.8,AASA
B05,21.8,BBPA
B06,16,BARU
B06,17.7,BBPA
B07,11.5,AASA
B08,11.3,AASA
B09,12.7,AASA
B10,18,AASA
C01,17.2,BBPA
C02,22.5,APST
C02,22.1,BPGR
C03,31.1,APST
C03,16.5,BBPA
C04,10,BARU
C04,15.9,BBPA
C05,12,BBPA
C05,21,BPGR
C06,20.8,BBPA
C07,25.7,BBPA
C08,25,AASA
C08,14.9,BARU
C09,13.4,AASA
C09,33.3,BBPA
C10,19.2,AASA
D01,27.9,BARU
D01,22.3,BBPA
D01,14.5,BTOC
D02,32.5,BPGR
D03,15.1,BBPA
D04,15.5,BBPA
D05,16.2,BBPA
D06,22.5,BBPA
D06,18,BPGR
D07,15.1,AASA
D08,13.1,AASA
D08,18.9,BBPA
D09,21,AASA
D10,11.2,AASA
E01,14.2,BBPA
E02,19.5,BBPA
E02,20,BPGR
E03,27,BBPA
E04,11.1,BARU
E04,20.7,BBPA
E05,14.7,BBPA
E06,12,BBPA
E07,27.7,BBPA
E08,23,BBPA
E09,15.2,AASA
A01,11.7,BTOC
A02,15,BBPA
A02,31.5,BPGR
A03,13.5,BBPA
A04,11.7,BARU
A04,10.2,BBPA
A05,17.6,BBPA
A06,20.4,BBPA
A07,22.4,AASA
A07,11.6,BBPA
A08,22.6,AASA
A09,16.3,AASA
A10,11.1,AASA
B00,32,APST
B00,10.5,BTOC
B01,18,BBPA
B01,13,BTOC
B02,11.1,BARU
B02,21.2,BBPA
B03,12.2,BBPA
B03,15,BPGR
B04,24.9,BBPA
B05,28.2,AASA
B05,31,BBPA
B06,18.5,BARU
B06,31,BBPA
B07,21.5,AASA
B08,14.5,AASA
B09,23.4,AASA
B10,21.5,AASA
C01,16.5,BBPA
C02,25,APST
C03,31.9,APST
C03,10.2,BBPA
C04,10,BBPA
C05,12.1,BBPA
C05,35.4,BPGR
C06,12.2,BBPA
C07,18.3,BBPA
C08,27.8,AASA
C09,16.4,AASA
C10,17.5,AASA
D01,16.7,BARU
D01,19,BBPA
D01,10.4,BTOC
D02,26.2,BPGR
D03,20.9,BBPA
D04,19.8,BBPA
D05,13.7,BBPA
D06,14.3,BBPA
D06,28.3,BPGR
D07,23.5,AASA
D08,12.1,AASA
D08,20.1,BBPA
D09,15,AASA
D10,14.8,AASA
E01,15.2,BBPA
E02,17,BBPA
E02,26,BPGR
E03,24.7,BBPA
E04,11.8,BARU
E04,14.5,BBPA
E05,10.3,BBPA
E06,13.7,BBPA
E07,26.6,BBPA
E09,18.5,AASA
A01,15.2,BTOC
A02,16.8,BBPA
A02,26.7,BPGR
A03,16.2,BBPA
A04,12.2,BARU
A05,31,BBPA
A06,17.7,BBPA
A07,21.4,AASA
A07,11.3,BBPA
A08,18.9,AASA
A09,16.2,AASA
A10,11.4,AASA
B00,14.2,APST
B00,10.3,BTOC
B01,13.1,BBPA
B01,14.3,BTOC
B02,14.2,BARU
B02,16.3,BBPA
B03,20.1,BBPA
B03,16.8,BPGR
B04,31.5,BBPA
B05,19.5,BBPA
B06,12.8,BARU
B07,15.2,AASA
B08,14.2,AASA
B09,15.3,AASA
B10,25.5,AASA
C01,13.8,BBPA
C02,18.6,APST
C03,13.4,APST
C03,18.2,BBPA
C04,16.9,BBPA
C05,13.2,BBPA
C05,25.5,BPGR
C06,19,BBPA
C07,17.4,BBPA
C08,21.3,AASA
C09,14.7,AASA
C10,12.5,AASA
D01,10.1,BARU
D01,21.4,BBPA
D01,21.2,BTOC
D02,31.5,BPGR
D03,17.7,BBPA
D04,15.6,BBPA
D05,12.6,BBPA
D06,12.3,BBPA
D06,24.2,BPGR
D07,32.6,AASA
D08,14,AASA
D09,18.3,AASA
D10,21.6,AASA
E01,12.8,BBPA
E02,15,BBPA
E02,23,BPGR
E03,27.5,BBPA
E04,12.3,BBPA
E05,15.6,BBPA
E06,10.2,BBPA
E07,23.6,BBPA
E09,30.6,AASA
A01,19.2,BTOC
A02,10.2,BBPA
A02,31.5,BPGR
A03,11.6,BBPA
A04,12.8,BARU
A06,11.4,BBPA
A07,18.3,AASA
A07,26,BBPA
A08,22.3,AASA
A09,22.8,AASA
A10,20.5,AASA
B00,16.1,APST
B00,10.3,BTOC
B01,25,BBPA
B01,21.2,BTOC
B02,20.4,BARU
B02,24.5,BBPA
B03,12.4,BBPA
B03,29,BPGR
B05,23,BBPA
B07,16.8,AASA
B08,15.7,AASA
B09,15.1,AASA
B10,10,AASA
C01,21.4,BBPA
C02,31.1,APST
C03,15.5,BBPA
C04,25.8,BBPA
C05,15,BBPA
C05,23.6,BPGR
C06,16.8,BBPA
C07,31.2,BBPA
C08,23.9,AASA
C09,16.7,AASA
C10,21.1,AASA
D01,19.8,BBPA
D01,11.2,BTOC
D02,41.1,BPGR
D03,15.1,BBPA
D04,14.1,BBPA
D05,12.7,BBPA
D06,18.7,BBPA
D06,24.9,BPGR
D07,13.7,AASA
D08,23.1,AASA
D09,22,AASA
D10,17.9,AASA
E01,11.5,BBPA
E02,14,BBPA
E02,18,BPGR
E03,29.3,BBPA
E04,22.5,BBPA
E05,11,BBPA
E06,20.9,BBPA
E07,19.2,BBPA
E09,31.5,AASA
A01,16.7,BTOC
A02,17.3,BBPA
A03,11.3,BBPA
A06,13.3,BBPA
A07,14.5,AASA
A08,13.8,AASA
A09,11.3,AASA
A10,14,AASA
B00,26.8,APST
B00,13.2,BTOC
B01,25.1,BBPA
B01,19.5,BTOC
B02,13.5,BARU
B02,21.3,BBPA
B03,12.1,BBPA
B05,19.5,BBPA
B07,19.1,AASA
B08,24.6,AASA
B09,14.6,AASA
B10,15.9,AASA
C01,18.3,BBPA
C03,11,BBPA
C04,24.1,BBPA
C05,16.2,BPGR
C06,13.3,BBPA
C07,18.8,BBPA
C08,19.2,AASA
C09,26,AASA
C10,18.4,AASA
D01,17.8,BBPA
D01,11.5,BTOC
D02,35.8,BPGR
D03,17.9,BBPA
D04,15.7,BBPA
D05,17.9,BBPA
D06,17.5,BBPA
D06,30,BPGR
D07,15.6,AASA
D08,28.1,AASA
D09,15,AASA
D10,19.8,AASA
E01,19.9,BBPA
E02,22.5,BBPA
E02,17.5,BPGR
E03,22,BBPA
E04,10.1,BBPA
E06,23.7,BBPA
E07,10.7,BBPA
E09,10.1,AASA
A01,21.7,BTOC
A02,23.7,BBPA
A03,11.3,BBPA
A06,18.1,BBPA
A07,16.7,AASA
A08,23.3,AASA
A10,13.2,AASA
B00,16,APST
B00,11.7,BTOC
B01,17,BBPA
B01,15.5,BTOC
B02,12.5,BARU
B03,16.1,BBPA
B05,26,BBPA
B07,28.2,AASA
B08,11.3,AASA
B09,11.3,AASA
B10,11.8,AASA
C01,12,BBPA
C03,14.2,BBPA
C04,16.7,BBPA
C05,33.7,BPGR
C06,21,BBPA
C07,16.9,BBPA
C08,23.2,AASA
C09,25.6,AASA
C10,12.8,AASA
D01,15.7,BBPA
D01,16.4,BTOC
D02,33.8,BPGR
D03,10.5,BBPA
D04,15.6,BBPA
D05,11.3,BBPA
D06,13.2,BBPA
D06,27.5,BPGR
D07,27.6,AASA
D08,30.1,AASA
D09,27.9,AASA
D10,17.3,AASA
E01,10,BBPA
E02,23,BPGR
E03,26,BBPA
E04,12.7,BBPA
E06,22.4,BBPA
E07,14.6,BBPA
E09,28.9,AASA
A01,12.2,BTOC
A02,16.8,BBPA
